path,0,1,2,3,4,5,6,7,8,9,10,11,12
KEGG_ADHERENS_JUNCTION,0.0859211968878728,-0.357350451224125,1.844509286483509,-0.0469367733246733,-0.5979998339877406,-0.5269304461001406,-0.4862419395768688,-0.78340099266001,0.3778147299099042,-0.6103417981100829,-0.111329589589632,0.4593266374626155,-2.9515216580614325
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.91911104956811,1.584872477336853,-1.419303636012746,-1.467438990162256,0.6756879698205308,1.0402809855495423,-1.4081578377991444,0.3355949071922719,-1.8202282939314387,-1.5889551036868264,-1.24917834922425,-1.4153402614177952,-0.6380519444035075
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,1.1038702665674889,0.9407711437714196,-2.427440720683003,-0.253187571199536,0.3485945580313113,0.6270169013774758,-0.2763806880287849,0.4213948984786971,-1.189212228361943,-0.2286550865263115,-0.2871628730889128,-0.7800037774851634,-0.9640965907288344
KEGG_ALLOGRAFT_REJECTION,-0.0709859764274892,-0.0789117267147813,-0.0724112152454098,-0.0787401320250986,-0.0784658890433279,-0.0797297298349998,-0.0674803241563724,-0.045465818981675,-0.0783794565200815,-0.0769237113666373,-0.0773730777259421,-0.0599105195964558,15.39101087311541
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,-0.5319342465532895,0.2186495943224719,-0.4769429005078746,0.4874683969999906,0.188697464073501,-0.4680238240275246,0.0996084347868569,-0.0408745341777378,0.1978278561508377,5.426328499196006,-0.3699392295755554,-0.3733061592188232,-0.3454169236688537
KEGG_ALZHEIMERS_DISEASE,1.7806235698395785,1.433339404262354,-5.386642679825166,0.9272293688150656,2.4390273921588457,0.1749334078588988,0.5830432655946097,-0.2064801747003369,-1.3771307350684787,-4.434391681996169,-1.54353453995557,-2.032455974583785,-4.4628165629508745
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.6451117388793498,1.5210423459601985,-1.1440948103459552,-1.691907472511307,0.7347219094492426,1.096689393434885,-1.889804759916785,1.2620588641195032,-1.886975625355252,-1.2913632990889454,-0.9213811025188288,-1.577538333472278,-1.2422405234909155
KEGG_ARACHIDONIC_ACID_METABOLISM,1.3049823496898574,0.9019312370963882,-1.116243449360245,-1.5799017298323452,0.4498355665342926,1.4994978460659418,-1.7011425942757703,0.6887890142248828,-2.0043133945921365,-3.383095200096439,-0.7495340338594904,-0.2239988851888881,-0.9067592943005272
KEGG_ARGININE_AND_PROLINE_METABOLISM,1.4673532478987277,1.3351042297985265,-1.9263693671690845,-1.1431849531937377,0.6343170376573597,1.2030846595986064,-1.5990432002066255,0.6874438446177477,-2.128873492724005,-1.8570714499886736,-1.6291034810868308,-2.7325901331567493,-2.2179499637374995
KEGG_AUTOIMMUNE_THYROID_DISEASE,-0.0647894507090705,-0.0732436390137917,-0.0634093163877477,-0.0715979797860807,-0.0726334131218585,-0.0751701987642693,-0.0659758788743555,-0.0343980019148422,-0.0716961840554156,-0.0698507556612148,-0.0688816438402873,-0.0684268990728554,14.07319280327749
