,0,1,2,3,4,5,6,7,8,9,10,11,12
WP_10Q22Q23_COPY_NUMBER_VARIATION2,1.2365186039855949,0.8086618407363146,-1.5209892458456868,-1.6988870905088873,0.7428939410831963,1.5580743976383151,-1.4954392712833862,1.081838951686585,-1.9304055500666533,-1.1153513789708345,-0.9506020300735508,-1.2830013983929511,-1.3521145706756303
WP_16P11_2_PROXIMAL_DELETION_SYNDROME10,-0.2520280650159822,-0.6933513145012274,4.063606993398205,-1.5420797647030708,-0.6210008836489076,-0.1322327828232319,-1.527931969191191,0.0051572404895397,-0.9476690034486692,-0.2834008604132381,-0.5914917948709046,-0.6081266756830974,-0.7444646548507581
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME12,-0.35667660027627,-0.5610077382727165,-0.0686020534114561,0.7390522771003734,-0.4284022068934517,-0.3821469491146866,0.9359778392421998,-0.409990315989575,0.6832991647838572,0.2202439955658189,0.1265522299062933,0.2544683728306253,17.529418724841307
WP_1Q21_1_COPY_NUMBER_VARIATION_SYNDROME14,0.3067956548395941,-0.201278034080483,0.6325431290766315,-0.0905532614179648,-0.3209338166626341,-0.1199389821976262,-0.1931962220048897,-0.5208580267200397,0.1643778151390813,0.1260247508285525,-0.0954372741925499,-0.2265634614227161,-0.6907305643632776
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME19,-0.0242076625939526,-0.4056654217857403,-2.9235245140988155,2.496554031993527,-0.015601771779211,-0.2663185957037552,2.4179004527533747,-0.3483534949821038,1.567393365334571,0.2765441392481109,0.2954640828607607,-0.1105551734116257,0.7048565780030167
WP_5Q35_COPY_NUMBER_VARIATION23,0.958094419139877,1.4050946732629368,-2.598847123083009,-0.8830576326842288,1.64991727439172,0.8916929581790556,-1.2548787250264148,0.7091530827554999,-1.926216373226065,-2.465783682541446,-0.5103552818277542,-1.2096882072053954,-3.3091714274872737
WP_6Q16_COPY_NUMBER_VARIATION24,0.220529851016925,-0.1203655318606637,0.3791650362126285,-0.1375027935501807,-0.2588931839249382,-0.0265740559300522,-0.0753618425908083,-0.1838357822235561,-0.0536419058956259,-0.1506859324600792,-0.0994515170169632,0.3387836305751578,-0.469228902395949
WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME25,0.3760114046056946,0.0789128706899834,-2.854257713673112,2.0951313532389664,0.4475758220698413,-0.4384489387071642,2.1755456782662987,-0.4879246854712094,0.6021982067820372,-1.6042604532071525,-1.3105933474219276,-1.3778333845231223,-1.429145680015703
WP_8P23_1_COPY_NUMBER_VARIATION_SYNDROME28,0.5887779840948613,0.9871345309947046,-1.335801695457288,-0.8854857732934569,0.6822383413844636,0.823946750301956,-1.0976103670988255,0.5797518451064709,-1.2936400132028387,-1.1150663640154117,-0.3300326746210782,-0.6896707854099461,-0.9539488073084152
WP_ACE_INHIBITOR_PATHWAY32,1.1274380915514857,0.6526425579087717,-0.8652125845259638,-0.9637407351805292,0.022987794849859,0.750965831924684,-0.9328361874575486,0.3257081616544363,-1.0322585940426117,-0.8936684301840246,-1.03605204956109,-0.7744110357910898,-1.2017006428220138
WP_ADIPOGENESIS36,1.4889978152453762,1.309838011131213,-1.1775130071893287,-2.1334727186227918,0.6453517341340046,1.616899435144124,-2.17751310259688,0.5088108550200341,-2.5823394670290285,-1.3545085595686792,-1.0763618671107202,-1.2981112453326575,-1.3020514845599278
WP_AEROBIC_GLYCOLYSIS37,0.4349296852037783,1.012236533590601,-2.063311332067713,-0.0878995866032567,0.8501122242127708,0.4186183683785509,0.0467496823245425,0.2635357783066372,-1.2546723226511824,-1.5433412537223028,-0.6363879036606777,-0.591762172756319,-0.9606957420852358
WP_AFLATOXIN_B1_METABOLISM38,1.0342280559306825,0.5783110930404155,-1.1055107893932723,-1.0515109795603634,0.0606132235543463,1.3256087238499297,-1.0636010392794524,0.6898438211532958,-1.3034648483121414,-0.9096382776267716,-1.045841101902957,-0.9290356398478228,-1.2632990727999531
