,0,1,2,3,4,5,6,7,8,9,10,11,12
GOBP_2FE_2S_CLUSTER_ASSEMBLY2,0.0297889105019217,0.0265869503928739,-0.0117243079572032,-0.0739991673976582,0.2618771772525508,-0.0531170590839821,-0.2491486154717753,0.0556003150929848,-0.2637179791743535,-0.1868987311090662,-0.2399025070061538,0.3960901536398529,-0.1539646715637639
GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS4,0.8375351622064362,0.8501786646734852,-1.2685839641037808,-1.0001665520303549,0.6538820835075222,0.877007779904611,-1.0355044330932597,0.6064154809132453,-1.251680593663178,-1.2774554241704104,-1.046529658819481,-1.2766427949268682,-1.492376827001077
GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION5,-0.2129918007991701,-0.354553643852515,-0.1564935716204241,1.0038329205142804,-0.0229581041466873,-0.6165208276890122,1.1091943777166584,-0.854372207712583,1.170887299241733,-0.684617685255096,-0.1345635314013259,-0.0001954775987103,2.398714617575102
GOBP_7_METHYLGUANOSINE_CAP_HYPERMETHYLATION10,-0.4433456946156242,-0.4820775920967864,-0.7757624801309189,1.901902551873676,-0.3821851831855788,-0.6579105846186242,2.014764498014907,-0.6298806394134719,1.321601770747891,-0.5436577174233704,-0.0512286260609829,0.3202062403541521,0.0544373244766441
GOBP_7_METHYLGUANOSINE_RNA_CAPPING11,-0.0361852225758254,-0.1369040109603404,0.3845313207318593,-0.0449640650018171,-0.0535679410747549,-0.1039902268437784,0.1175072687407177,-0.2138069729985056,0.048830288323586,-0.1347652777923233,-0.1299957788249978,0.0040959516094919,0.7246750486303359
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE17,1.0996975314445696,-0.0119067923418345,-0.5987011696221287,-0.535851793766167,-0.3643208123536093,0.8446299601746804,-0.5097152655084135,-0.0875985925472746,-0.5228797061554464,-0.7870030742937789,-0.5225338330729928,0.7781688439537758,-0.6471818142020668
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS16,1.082537519967756,0.0469054970426883,-0.9191223097408424,-0.4422390157539207,-0.3010832678909202,0.834023953763073,-0.305793660841217,-0.0622589290246477,-0.4796031899130821,-0.5725929447960588,-0.4366660765846227,0.7274805864621683,-0.372365467630127
GOBP_ACID_SECRETION20,0.6506090587093242,1.5957203936674935,-1.1663546115817378,-1.050015471208216,0.7943280778859474,0.4489513419777668,-1.3117153185492665,0.2555248242669866,-1.3529095095555388,-1.163975434362471,-1.125624142907948,-2.9807055624871883,-1.17623362246339
GOBP_ACIDIC_AMINO_ACID_TRANSPORT19,-0.7566625261987889,-0.9542528483637064,0.765473714135553,1.1974467254477206,-0.5407998706346452,-0.7425560274188291,1.7312828111862042,-0.7147106762519596,1.743532792512111,1.149883176141763,0.2429654778852515,0.3504529356521065,0.3706958239254391
GOBP_ACINAR_CELL_DIFFERENTIATION21,-0.0094574726960013,-0.1719589072253855,0.1145617972427977,0.1127432465046162,-0.2768622157566487,-0.1194404045994048,0.0625877107079699,-0.2580667707611905,0.2107585014153659,1.2978041181767976,1.7821215445780982,0.3134845660611547,-0.2493298925366758
GOBP_ACROSOME_REACTION24,-0.2498684019397806,-0.5092312089205231,1.5487389509726663,0.0079441243069746,-0.4306013372237146,-0.4066530289879938,-0.0598378846333285,-0.4438896252092174,0.4858832435468037,-0.0686631520135214,0.101834605950927,0.7279327655388604,-0.4479063269039859
GOBP_ACTIN_CROSSLINK_FORMATION25,-0.1848105178082186,-0.2164639346960014,0.8018696278558526,0.2606974290788147,-0.2123779668135925,-0.3689846513117613,0.0860435040708543,-0.3611032600164741,0.3233609068947393,-0.4414361047401025,-0.2030078206037803,0.2472973215957167,-1.40450442197084
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION29,0.7418758882465424,1.3127219013067704,-0.9528660357154128,-2.480093974885283,0.4450294893069011,2.357924703739499,-2.383222779590758,1.9498218961971825,-2.476872089017272,-0.8919459779356622,-0.4272903309958258,-1.7536646382541403,-5.108692686817511
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION30,-0.2200675997150478,-0.3622565288160613,2.332509832745715,-0.6646781177867437,-0.43320437235705,-0.2406835974343416,-0.6381137666106828,-0.5013871610190891,-0.1678371553203543,-0.5244545720373479,0.5715862719619809,0.0303191052916958,-0.6177408433974354
GOBP_ACTIN_FILAMENT_NETWORK_FORMATION31,0.413468690342869,0.1709942513763866,0.437415638970623,-0.4297590842450818,-0.1171817348009426,-0.0929604938047513,-0.5106789080047648,-0.167943420071486,-0.3857454887500385,-0.2082657174678925,-0.2862184650801855,-0.5889596094468514,-1.0737303600784458
GOBP_ACTIN_FILAMENT_SEVERING33,-0.3362499473005013,-0.476662306718643,2.177734324492599,-0.4402361142284582,-0.5342885516492459,-0.2298636572044066,-0.3665690376872386,-0.3630695542437961,-0.0181474113850531,-0.417384315461534,0.8852320332774924,0.0612313437228724,-0.1570463732745727
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION34,-0.5476491892202596,-0.6713671084919164,3.038921823344776,-0.426579178349122,-0.6138044703465255,-0.6135177480596178,-0.3930979884961766,-0.816833749815832,0.5359459629659014,-0.3398851377562319,0.7034510956347179,0.6844988193394941,-0.5761861604974128
GOBP_ACTIN_NUCLEATION36,-0.5415086794449225,-0.5911060327810095,2.511131699232677,-0.3086994035815842,-0.4461390964067743,-0.4797747017637391,-0.3276531576426234,-0.5220816603318782,0.305211400684291,0.0664785361785271,0.547311018346852,0.2607283323661131,-1.1615906640387432
GOBP_ACTION_POTENTIAL39,1.1012642873289342,0.8759546386628264,-2.552205223413948,-0.2119510636562312,0.6352735587496068,0.6778054795850801,-0.3017505368528476,0.4380692952759264,-1.2600557933513068,-0.4984662757640797,-0.2481764568414282,-1.537657704353825,-1.0881982613364725
GOBP_ACTIVATED_T_CELL_PROLIFERATION40,-0.6848550990840055,-0.9529348763230776,-0.238035767588461,1.735050495581138,-0.5728254266908087,-0.7116234420100046,2.347093321768205,-0.8091978836083865,1.4859564845301936,1.1361349539013823,1.5789995059232158,1.230439170060726,1.6311352859963104
GOBP_ACTIVATION_INDUCED_CELL_DEATH_OF_T_CELLS41,-0.1325219798800072,-0.8234107363520842,-0.8232923527782909,1.5562795556755766,-0.5269608283541164,-0.2369846445075865,1.897656978564845,-0.481980990132617,1.2009012679735378,0.4748172976567174,-0.0087740808749026,-0.205735587941362,3.5508537045277584
GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY42,-0.0694112795262106,-0.1938661012932129,0.1061424034594173,0.6459044336345999,-0.1954563192568701,-0.2560198958411386,0.3043586084797019,-0.318751732952789,-0.0910705121464112,0.1289741918488164,-0.2018036454374408,-0.3062599628052589,-0.3287137065137333
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS44,0.3504750898092613,-0.1098186830369759,-2.342512484252676,1.4789287925039971,0.0729717870374347,-0.0863477059979549,1.7799852213292076,-0.2842764300993368,0.4282024003190245,-0.217726401797739,0.0911681925796624,-0.1815483260934229,-0.0834531486366878
