path,0,1,2,3,4,5,6,7,8,9,10,11,12
GOCC_9PLUS2_MOTILE_CILIUM,1.952199279595351,1.3527419598086936,-2.2021017544401094,-1.5147570694315091,0.6335270278956158,1.210472912828636,-1.84058600313868,0.7272992074806289,-2.1430588576610914,-1.281231098990453,-1.2340459958168104,-1.7900920966402407,-3.1160408988892643
GOCC_A_BAND,0.2054337494983878,-0.4325449614834615,1.4560826310775,-0.3146173889062535,-0.5815662292724456,-0.1240227605918215,-0.3847412776195396,-0.4327815901089681,0.035388440954108,-0.2319198456569863,0.0518853236858616,0.1775420259961995,-0.2046002717061978
GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX,0.0045116868272845,-0.1556224731454722,0.5691834974655036,-0.1226445979337641,-0.1803944925301626,-0.0975163924836733,-0.13132239996382,-0.1420157698833545,0.1305170600856771,-0.0505563321315702,0.198374514836528,0.1213579264410407,-0.0907065312528817
GOCC_ACTIN_BASED_CELL_PROJECTION,2.201450417451326,2.8227216421667,-3.3770801793252594,-2.902767346763503,1.5342284687107957,2.3903459031097603,-3.126483366094781,1.4419669614776476,-4.198787902860084,-3.008340893521476,-2.017540901525759,-2.901358913202889,-3.122687073707226
GOCC_ACTIN_CYTOSKELETON,-1.5845915803091166,-2.177857124726297,4.026958369122843,1.995551457220456,-2.150647979210848,-1.9455330661298933,2.256732962797255,-1.8048833181053567,2.993435246644197,1.3774844160983468,0.8672258343542664,2.7113209251905688,5.10165910637611
GOCC_ACTIN_FILAMENT_BUNDLE,0.6791210964450236,1.1320994895395435,-1.2639859305771983,-1.2452943001581225,0.8945675776026172,0.8281716756402556,-1.3479554315043156,0.7766001345117521,-1.5560512948289524,-0.839882506120607,-0.6215260410747412,-1.672993163901959,-1.32285954124622
GOCC_ACTIN_FILAMENT,-0.759591936594443,-0.903236988605655,0.1462093714116277,1.4911038046125764,-0.7349121795642629,-0.8387318465586068,1.584972144081639,-0.6049614274856809,1.394400724970246,0.9154433726173112,1.2634728525954706,1.2336583072769869,14.177533218327786
GOCC_AGGRESOME,-0.7948893561827153,0.112427586032597,0.5034418626622447,0.6845777979880497,-0.0246117622431192,-0.5740861950440752,-0.0453514752955894,-0.4395121940475618,0.8302246921773683,-0.0159381120219174,0.903677218009371,0.7681091284899088,-0.3689177759604771
GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX,-0.1181062972468058,-0.1284738929598498,-0.1046121343873862,-0.1294022223192079,-0.1269650922217972,-0.1258912790025074,-0.1233841272537503,-0.1267398536981836,-0.1290759542885239,-0.1376107388073411,-0.130773239686097,-0.1116432963870627,25.63925769135076
GOCC_ALPHA_DNA_POLYMERASE_PRIMASE_COMPLEX,-0.2005194760764348,-0.2215561845748779,-0.0712557810805854,0.6880142426899776,-0.2317065759802679,-0.2393300575127701,0.8617800364862916,-0.342655094948277,0.3035419384187688,-0.1726549282376883,-0.0906540803821533,-0.1349887863654393,0.362145471933493
