"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
DCN,27.1277920466719,5.30547574933229,TRUE,0.963636363636364,DCN,0.968576611182245,0.310304449648712,0.963636363636364
APOD,26.9449385763776,5.00841966507122,TRUE,0.963636363636364,APOD,0.940834400341443,0.192867540029112,0.963636363636364
IGFBP7,26.5825065028692,3.81949429303802,TRUE,0.974545454545454,IGFBP7,0.850541593298116,0.0873248615184099,0.974545454545454
FBLN1,25.5869956180428,4.95065178570307,TRUE,0.916363636363636,FBLN1,0.92648078050861,0.15450643776824,0.916363636363636
VIM,24.7286114086041,2.42274403385398,TRUE,0.981818181818182,VIM,0.657559101339453,0.0403768506056528,0.981818181818182
LGALS1,24.3768226035017,2.72409179205641,TRUE,0.938181818181818,LGALS1,0.668711002079889,0.0398763523956723,0.938181818181818
PTN,22.6913944524559,5.20495900366142,TRUE,0.814545454545455,PTN,0.968645195634815,0.275522755227552,0.814545454545455
SPARCL1,22.3243772730382,2.47571165500416,FALSE,0.934545454545455,SPARCL1,0.828125,0.0738505747126437,0.934545454545455
CALD1,21.7311756019689,3.1437610594854,FALSE,0.843636363636364,CALD1,0.845981786227832,0.0742637644046095,0.843636363636364
IGFBP6,21.6857613951138,3.08286948155587,FALSE,0.865454545454545,IGFBP6,0.812689787438069,0.0633990410229089,0.865454545454545
PTGDS,21.6464008718175,5.32619043435022,TRUE,0.778181818181818,PTGDS,0.975418994413408,0.316568047337278,0.778181818181818
SERPINF1,21.1334410592807,3.93972607820081,TRUE,0.792727272727273,SERPINF1,0.893353201000479,0.0981098109810981,0.792727272727273
IGFBP2,21.0404151884342,3.38374643105076,TRUE,0.810909090909091,IGFBP2,0.815767060577026,0.0605320304017372,0.810909090909091
IFITM3,20.4245380685748,2.23601055350165,TRUE,0.872727272727273,IFITM3,0.627257712184986,0.033167495854063,0.872727272727273
C1R,20.310496426682,4.88251059181186,TRUE,0.738181818181818,C1R,0.967244496437307,0.247863247863248,0.738181818181818
LTBP4,20.1588451520117,4.4771871920925,TRUE,0.741818181818182,LTBP4,0.943897899494815,0.162033359809373,0.741818181818182
C1S,20.0587028201862,5.13074429866754,TRUE,0.723636363636364,C1S,0.97953216374269,0.340753424657534,0.723636363636364
MGST1,19.6171458309358,3.87976661661791,TRUE,0.738181818181818,MGST1,0.937307242369456,0.146888567293777,0.738181818181818
IGFBP5,19.5058707262714,3.69423917621801,FALSE,0.745454545454546,IGFBP5,0.931238034460753,0.136849132176235,0.745454545454546
FOS,19.4748728274385,1.32297771233285,TRUE,0.981818181818182,FOS,0.375953892950531,0.022567703109328,0.981818181818182
NR2F1,19.1410859634622,5.07194475427697,TRUE,0.690909090909091,NR2F1,0.98496200648281,0.40169133192389,0.690909090909091
MGP,18.8211647014717,3.36593485576963,TRUE,0.749090909090909,MGP,0.881561452959634,0.0846691327579121,0.749090909090909
CST3,18.6639183521186,1.09137247299259,TRUE,0.963636363636364,CST3,0.270379854886897,0.0190086794347608,0.963636363636364
TIMP1,18.3584051721695,1.84824142984973,TRUE,0.869090909090909,TIMP1,0.545071923281833,0.0272271588061062,0.869090909090909
PRRX1,18.1506264303502,5.23474483994577,TRUE,0.654545454545455,PRRX1,0.985288650485952,0.393873085339169,0.654545454545455
JUNB,17.8859490667889,1.38277346996471,TRUE,0.916363636363636,JUNB,0.427573705816495,0.0229320229320229,0.916363636363636
GPM6B,17.8545416780725,4.3060399946793,TRUE,0.665454545454545,GPM6B,0.946032083289068,0.152627189324437,0.665454545454545
NR2F2,17.8285581726615,3.03421097764181,TRUE,0.723636363636364,NR2F2,0.826900584795322,0.0575976845151954,0.723636363636364
SERPING1,17.8134278154843,3.09142503919622,TRUE,0.72,SERPING1,0.844505874222529,0.0634005763688761,0.72
SSPN,17.7186218932237,4.53832280622938,TRUE,0.654545454545455,SSPN,0.955812841892825,0.177865612648221,0.654545454545455
ITM2B,17.705911286929,0.900853420990763,TRUE,0.967272727272727,ITM2B,0.156591794269861,0.016548463356974,0.967272727272727
CFD,17.5955076737285,4.07409696676254,TRUE,0.676363636363636,CFD,0.901397226797004,0.0910871694417238,0.676363636363636
RORB,17.256510001991,5.33849271669317,TRUE,0.621818181818182,RORB,0.988586898821531,0.44300518134715,0.621818181818182
PDGFRA,17.2561290848284,5.5838246703432,TRUE,0.618181818181818,PDGFRA,0.994426455756675,0.618181818181818,0.618181818181818
RARRES2,17.1781174682504,4.93843235165174,TRUE,0.625454545454546,RARRES2,0.978818283166109,0.30122591943958,0.625454545454546
GSN,16.9053642259982,2.52938865870089,FALSE,0.738181818181818,GSN,0.812612995852388,0.0544674000536625,0.738181818181818
CEBPD,16.8881773858029,1.41774049380897,TRUE,0.894545454545455,CEBPD,0.467196077386346,0.0240164014448892,0.894545454545455
COL18A1,16.4005840958475,3.55013078881394,TRUE,0.64,COL18A1,0.911538257314289,0.0955483170466884,0.64
S100A6,16.3032538011141,1.19748743643226,FALSE,0.956363636363636,S100A6,0.485010135495572,0.0265201169708581,0.956363636363636
FTL,16.2186753091674,0.524410454193859,FALSE,0.996363636363636,FTL,0.0508139845209501,0.0151741706817301,0.996363636363636
JUN,15.978884612307,1.1465220211009,FALSE,0.934545454545455,JUN,0.391478242320819,0.0220260541652383,0.934545454545455
PMP22,15.890262524293,3.60833038487651,TRUE,0.610909090909091,PMP22,0.945278913008864,0.140116763969975,0.610909090909091
NBL1,15.823385317534,3.86213376827394,TRUE,0.607272727272727,NBL1,0.935091816155398,0.120143884892086,0.607272727272727
MICOS10.NBL1,15.823385317534,3.86213376827394,TRUE,0.607272727272727,MICOS10.NBL1,0.935091816155398,0.120143884892086,0.607272727272727
SFRP1,15.4835573061442,5.26600065434405,TRUE,0.56,SFRP1,0.989286661363034,0.432584269662921,0.56
SFRP2,15.4834933415241,5.62916956689764,TRUE,0.556363636363636,SFRP2,0.994219346627068,0.583969465648855,0.556363636363636
COL6A2,15.4180954563208,3.99360621483062,TRUE,0.585454545454545,COL6A2,0.949968166383701,0.145833333333333,0.585454545454545
LRP1,15.3445495276648,4.14242359794634,TRUE,0.578181818181818,LRP1,0.952944297082228,0.152007648183556,0.578181818181818
SOD3,15.329804811027,3.0103882362983,FALSE,0.625454545454546,SOD3,0.88926049795615,0.0761736049601417,0.625454545454546
FOSB,15.2675585469045,1.32205327003564,FALSE,0.872727272727273,FOSB,0.55421173211146,0.0278842802370164,0.872727272727273
TIMP2,15.2005719407109,3.00656328524182,TRUE,0.621818181818182,TIMP2,0.887833103301837,0.0748686514886165,0.621818181818182
COL6A1,15.1201362474794,4.05124779349215,TRUE,0.574545454545455,COL6A1,0.946846321150072,0.136206896551724,0.574545454545455
TPM2,14.9826170335862,2.50294875282295,FALSE,0.6,TPM2,0.936902992995118,0.121861152141802,0.6
EGR1,14.9116121839248,1.23768191328107,FALSE,0.894545454545455,EGR1,0.545701646858178,0.0280501710376283,0.894545454545455
AEBP1,14.774195072239,5.01414338804713,TRUE,0.538181818181818,AEBP1,0.985949843592599,0.358353510895884,0.538181818181818
MFGE8,14.6906032097997,3.32869346200047,FALSE,0.570909090909091,MFGE8,0.9510396774878,0.14537037037037,0.570909090909091
OSR2,14.5380254503922,5.21160806294818,TRUE,0.527272727272727,OSR2,0.989291772688719,0.417867435158501,0.527272727272727
IGFBP4,14.2896807971329,2.1930925949185,FALSE,0.661818181818182,IGFBP4,0.797684176979869,0.0456026058631922,0.661818181818182
CD63,14.2529391711092,0.748616766208355,TRUE,0.941818181818182,CD63,0.258026666666667,0.0182767624020888,0.941818181818182
