"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
GSTP1,58.7688861298452,0.536414253833444,TRUE,0.996798603026775,GSTP1,0.101771047227926,0.196579234345406,0.996798603026775
AKR1B1,52.4249658546956,0.748020747508924,TRUE,0.971478463329453,AKR1B1,0.314210962925148,0.236989705360312,0.971478463329453
FDX1,51.2437536139623,0.762199922472641,TRUE,0.95197904540163,FDX1,0.336828059473885,0.238619784067698,0.95197904540163
GSTM3,49.959717356567,0.784910347461549,TRUE,0.951688009313155,GSTM3,0.325687781942944,0.235539868904415,0.951688009313155
RPS4X,49.7563780761643,0.274585334071716,FALSE,0.9965075669383,RPS4X,0.0155919153031761,0.182457636150485,0.9965075669383
EEF1A1,49.644474466835,0.166490497745157,FALSE,0.999708963911525,EEF1A1,0.00102735328110954,0.180856104880746,0.999708963911525
RPL19,48.8440472574204,0.247722397102201,FALSE,0.993888242142026,RPL19,0.0130819545979223,0.181600638128157,0.993888242142026
PRPS2,47.6217824467727,0.656708811827191,TRUE,0.984866123399302,PRPS2,0.249728,0.22400211822334,0.984866123399302
CD24,45.8591673649857,0.661620876545156,TRUE,0.964784633294529,CD24,0.329234102204664,0.239488513220633,0.964784633294529
CALM1,45.313323529186,0.483174072404437,TRUE,0.959837019790454,CALM1,0.13601934950035,0.195471787577051,0.959837019790454
PATE4,43.0186316861005,0.830665155462425,TRUE,0.852735739231665,PATE4,0.544810000621929,0.285881549419456,0.852735739231665
RPL3,42.9347256656239,0.217708488174351,FALSE,0.993306169965076,RPL3,0.0184021543985637,0.182298899690204,0.993306169965076
MT1E,41.5791774316555,0.700992897215489,TRUE,0.908905704307334,MT1E,0.366926853833564,0.236949924127466,0.908905704307334
MT2A,41.3658018113121,0.623428624726424,TRUE,0.957508731082654,MT2A,0.270818754373688,0.223020607375271,0.957508731082654
RPL10,41.2534881049596,0.166210870865246,FALSE,0.996798603026775,RPL10,0.00693018480492813,0.181207343526798,0.996798603026775
PRDX6,40.2675605123125,0.651936129930787,FALSE,0.873108265424913,PRDX6,0.355175213942158,0.22517451024544,0.873108265424913
RPL8,39.2307910883844,0.226862137748434,FALSE,0.988358556461001,RPL8,0.026580413757766,0.182639561148758,0.988358556461001
UQCRH,39.0436750059158,0.517387396139129,TRUE,0.907159487776484,UQCRH,0.255600302038762,0.208536830133137,0.907159487776484
RPLP0,38.6931824859376,0.370866495572289,FALSE,0.956926658905704,RPLP0,0.129826346924496,0.193776520509194,0.956926658905704
RPL36AL,38.6187228760031,0.412344412405428,TRUE,0.934807916181606,RPL36AL,0.16129644869279,0.195127878014701,0.934807916181606
CHCHD2,38.3092762214129,0.525808824379007,TRUE,0.886495925494761,CHCHD2,0.278456430495521,0.209145839055205,0.886495925494761
ECHS1,38.0797127905211,0.812427916903171,TRUE,0.778230500582072,ECHS1,0.528068564432201,0.257536357507464,0.778230500582072
RPL7A,37.9613355907031,0.217909412377538,FALSE,0.986321303841676,RPL7A,0.0271446862996159,0.182351358622545,0.986321303841676
CDO1,37.5538243356186,0.971119245402367,TRUE,0.692374854481956,CDO1,0.699398677089597,0.322445107075088,0.692374854481956
RPL12,36.9752310574406,0.226345494549466,FALSE,0.986903376018626,RPL12,0.033230887437572,0.183396430502975,0.986903376018626
GAPDH,36.9591890001853,0.375078879972548,TRUE,0.963911525029104,GAPDH,0.129706313308275,0.195133447239734,0.963911525029104
DBI,36.8648366508783,0.559676303846997,TRUE,0.881548311990687,DBI,0.322653316645807,0.218652999350321,0.881548311990687
RPL41,36.3235001453698,0.147932159956388,FALSE,0.999126891734575,RPL41,0.00442989214175655,0.181256599788807,0.999126891734575
DNAJC15,35.812728085547,0.7410307092179,TRUE,0.793946449359721,DNAJC15,0.520176893311222,0.258823529411765,0.793946449359721
CYB5A,35.7218356819668,0.695048277898288,TRUE,0.794528521536671,CYB5A,0.493027827262117,0.248565965583174,0.794528521536671
TWF1,34.2050309258298,0.810435851983966,TRUE,0.719150174621653,TWF1,0.616519530777603,0.280381254964257,0.719150174621653
RPL6,34.1287969455588,0.264413962043091,FALSE,0.972933643771828,RPL6,0.0690029362951615,0.186468094600625,0.972933643771828
PNMT,34.0236368313596,0.960823273890636,TRUE,0.667927823050058,PNMT,0.678652626540625,0.2993738585964,0.667927823050058
CA2,33.9522756154446,0.926158038600113,TRUE,0.64580908032596,CA2,0.723228111971412,0.323186717157006,0.64580908032596
FTH1,33.8861297289898,0.216464293723621,FALSE,0.994761350407451,FTH1,0.0282855493553973,0.184080137871607,0.994761350407451
DCXR,33.0994051727476,0.680930152791022,FALSE,0.779394644935972,DCXR,0.495499357051007,0.245305486855363,0.779394644935972
PRDX2,33.0743598381186,0.651597666760234,TRUE,0.780849825378347,PRDX2,0.474764179835845,0.238319417303251,0.780849825378347
COX17,32.9925916939804,0.659078579904591,TRUE,0.788998835855646,COX17,0.475457111302,0.240763765541741,0.788998835855646
DUSP4,32.9458550138562,0.655367747706144,FALSE,0.806461001164144,DUSP4,0.52771277250893,0.265421455938697,0.806461001164144
MIF,32.7500691178811,0.59543891889644,TRUE,0.809662398137369,MIF,0.414247858507426,0.226418165540816,0.809662398137369
RPS12,32.6078657623074,0.151679863944474,FALSE,0.995052386495925,RPS12,0.0115458627325208,0.181581602846673,0.995052386495925
RPL10A,32.525181005565,0.239990916456768,FALSE,0.973806752037253,RPL10A,0.0644831769137458,0.185899216623146,0.973806752037253
NACA,32.3943264614852,0.243449687058039,FALSE,0.965366705471478,NACA,0.0722023961254142,0.185556052808235,0.965366705471478
UQCRQ,32.3136164944467,0.571228930215208,TRUE,0.822467986030268,UQCRQ,0.410183525922264,0.22843747473931,0.822467986030268
PRDX1,32.1498766602425,0.467077391978274,TRUE,0.882421420256112,PRDX1,0.302497339926144,0.213882618510158,0.882421420256112
SEC61B,32.085719087999,0.602134221854075,TRUE,0.797147846332945,SEC61B,0.436693300553165,0.230090725806452,0.797147846332945
FAM107B,32.0806955460644,0.654268434643254,TRUE,0.791036088474971,FAM107B,0.481492848812228,0.243439319301388,0.791036088474971
RBBP7,31.7630721195617,0.731756068472241,TRUE,0.732537834691502,RBBP7,0.558695124909047,0.256967840735069,0.732537834691502
PEX2,31.3935201424382,0.839961664641554,TRUE,0.655413271245634,PEX2,0.659366235006266,0.282914572864322,0.655413271245634
RPL24,31.346622173454,0.212233904828135,FALSE,0.972933643771828,RPL24,0.0545129579982127,0.184136601487194,0.972933643771828
UQCR10,31.1785515772508,0.523969132122403,TRUE,0.820430733410943,UQCR10,0.38449660284126,0.220510012515645,0.820430733410943
EDF1,31.1129384172556,0.460214580350762,FALSE,0.85535506402794,EDF1,0.307467330429372,0.208913847028718,0.85535506402794
PIP,30.9661202795283,0.440337839501707,FALSE,0.989231664726426,PIP,0.205445227418322,0.215099354512087,0.989231664726426
RPS23,30.770957039074,0.17524295465979,TRUE,0.988067520372526,RPS23,0.025361854745741,0.182399398270026,0.988067520372526
RPL15,30.6268653674548,0.21023160427736,FALSE,0.977590221187427,RPL15,0.0562300319488818,0.185283247834961,0.977590221187427
COX7C,30.4255144455071,0.335941904210968,TRUE,0.928696158323632,COX7C,0.171134150967252,0.19574285363759,0.928696158323632
RPS6,30.1750589880914,0.159282042028913,FALSE,0.991268917345751,RPS6,0.0212138691277318,0.182353571046151,0.991268917345751
SEMG1,29.7010177952079,0.383732826089373,FALSE,0.999708963911525,SEMG1,0.101964813150122,0.197175822283451,0.999708963911525
TCEAL4,29.6628169083427,0.479949388920534,TRUE,0.879802095459837,TCEAL4,0.327786813461779,0.219551165661994,0.879802095459837
NDRG2,29.4016065999506,0.709062754683723,TRUE,0.685681024447031,NDRG2,0.606917672491443,0.264659627050101,0.685681024447031
POLR2L,29.159456000428,0.533826170064479,TRUE,0.794237485448196,POLR2L,0.417874692874693,0.223578567917418,0.794237485448196
SEC61G,29.1340640190457,0.63616555910323,TRUE,0.726426076833527,SEC61G,0.52570701871253,0.241673121611154,0.726426076833527
UQCRB,29.0360517243469,0.372056912933854,TRUE,0.882130384167637,UQCRB,0.243897859556891,0.200569084171519,0.882130384167637
SEMG2,28.9526052597368,0.405673498659804,FALSE,0.99941792782305,SEMG2,0.120513643659711,0.20044361428905,0.99941792782305
RPS26,28.7007892365043,0.527586100141987,TRUE,0.791618160651921,RPS26,0.418196328810854,0.223005657128802,0.791618160651921
NDUFB2,28.6243636026251,0.540571829204028,TRUE,0.780558789289872,NDUFB2,0.435842469529001,0.225510804675019,0.780558789289872
PPA1,28.5124071198943,0.704649340724429,TRUE,0.679278230500582,PPA1,0.584527736131934,0.251997408767005,0.679278230500582
SH3BGRL,28.4579602205911,0.693043398850147,TRUE,0.683643771827707,SH3BGRL,0.567166866746699,0.24571129707113,0.683643771827707
SERF2,28.415290700789,0.277592177401644,FALSE,0.935681024447031,SERF2,0.139293402557933,0.191266583377952,0.935681024447031
FBXO32,28.0979239009421,0.779072556004661,TRUE,0.64639115250291,FBXO32,0.633786037645938,0.26538415581312,0.64639115250291
ATP5PF,28.054856392007,0.55263904580006,TRUE,0.762514551804424,ATP5PF,0.461223991701751,0.22882096069869,0.762514551804424
PARK7,28.0506064525395,0.476259668820844,FALSE,0.813736903376019,PARK7,0.380188737432924,0.217672246010121,0.813736903376019
VAMP8,27.9753868124434,0.549689761272489,TRUE,0.763387660069849,VAMP8,0.473636030757964,0.233197012802276,0.763387660069849
PDK4,27.8966738219982,0.415878417917736,FALSE,0.960710128055879,PDK4,0.277056277056277,0.22521662004503,0.960710128055879
COX4I1,27.8286739900548,0.336617337231361,TRUE,0.90104772991851,COX4I1,0.218626280399673,0.19935608499678,0.90104772991851
ELF5,27.5938212988676,0.877525754265227,TRUE,0.55209545983702,ELF5,0.757304815334268,0.313553719008264,0.55209545983702
FAM3D,27.4983643108167,0.597084116566394,FALSE,0.720023282887078,FAM3D,0.605140610825522,0.274797289792291,0.720023282887078
PPP1R1B,27.0002655694873,0.751846516669319,FALSE,0.621944121071013,PPP1R1B,0.666488857278331,0.275244719216899,0.621944121071013
LGALS3,26.9835325783434,0.469771893628424,FALSE,0.814027939464494,LGALS3,0.395756229953121,0.222107520050822,0.814027939464494
TRMT6,26.6478635985861,0.912858682920195,TRUE,0.525611175785797,TRMT6,0.767947451025984,0.311486719558468,0.525611175785797
AP3S1,26.6134297011504,0.719963160247777,TRUE,0.614086146682189,AP3S1,0.663471211314279,0.270616903937412,0.614086146682189
METAP2,26.604292395213,0.619394212872429,TRUE,0.696449359720605,METAP2,0.551336061627347,0.242993501218522,0.696449359720605
TSTD1,26.5941058804709,0.534798336752091,FALSE,0.744470314318976,TSTD1,0.499726460397544,0.237115313311086,0.744470314318976
NDUFA4,26.5523819435501,0.42375657123861,TRUE,0.827415599534342,NDUFA4,0.338550043300755,0.210032505910166,0.827415599534342
APIP,26.5489462913493,0.846518749967124,TRUE,0.564901047729919,APIP,0.714202015467542,0.2846458424989,0.564901047729919
HMGN2,26.5241622887809,0.50833686274128,TRUE,0.772700814901048,HMGN2,0.436406995230525,0.223635444743935,0.772700814901048
ATP5PD,26.4862200447239,0.571074145882697,TRUE,0.715075669383004,ATP5PD,0.509968583856936,0.232494322482967,0.715075669383004
TPI1,26.483520551649,0.477991178006331,TRUE,0.790745052386496,TPI1,0.405720599067027,0.219130575046375,0.790745052386496
RPL21,26.4265672554227,0.172075140477157,FALSE,0.981082654249127,RPL21,0.0420769919427037,0.183695711405373,0.981082654249127
SKP1,26.3428161757579,0.434706383838614,TRUE,0.819848661233993,SKP1,0.353693181818182,0.212091552477037,0.819848661233993
COX7B,26.3402236629488,0.532302397207404,TRUE,0.746798603026775,COX7B,0.462871738733808,0.22512721530093,0.746798603026775
FKBP1A,26.3187401479758,0.598149831782578,TRUE,0.69790454016298,FKBP1A,0.543495274215881,0.240256487325919,0.69790454016298
LAPTM4A,26.1883799993972,0.38248269455044,FALSE,0.930733410942957,LAPTM4A,0.253620896843969,0.213214214280952,0.930733410942957
RPL26,25.9864508895458,0.210994146982446,TRUE,0.963620488940629,RPL26,0.0710918588355205,0.185044430782988,0.963620488940629
EIF4EBP1,25.8534530944878,0.886291286884953,TRUE,0.521827706635623,EIF4EBP1,0.758073884758364,0.30093991272239,0.521827706635623
RPS9,25.833845881685,0.177606248998156,FALSE,0.973806752037253,RPS9,0.0545872438230224,0.184311997355955,0.973806752037253
DSTN,25.712787442593,0.408822495289303,FALSE,0.814318975552969,DSTN,0.393744987971131,0.221606209409156,0.814318975552969
COX5B,25.7073922831076,0.415347188677593,TRUE,0.819266589057043,COX5B,0.35587254538718,0.212516986260003,0.819266589057043
CHMP1B,25.7022866853392,0.643393997002348,TRUE,0.681315483119907,CHMP1B,0.58177345812335,0.251396048109966,0.681315483119907
RPL13,25.6635346493933,0.104385151177042,FALSE,0.9976717112922,RPL13,0.00590462743084526,0.181212665856108,0.9976717112922
ADI1,25.5571788082621,0.606018614185578,FALSE,0.673748544819558,ADI1,0.570743979873008,0.244172555637591,0.673748544819558
ATP5MG,25.4376890620957,0.404863306017415,TRUE,0.827124563445867,ATP5MG,0.335807509123523,0.209278350515464,0.827124563445867
ATOX1,25.2770060759554,0.674236927863837,TRUE,0.619906868451688,ATOX1,0.629361929024231,0.253994753160029,0.619906868451688
RPS5,25.1526389738113,0.205723877577872,FALSE,0.956926658905704,RPS5,0.0906430888620317,0.186988171064604,0.956926658905704
CYP4F8,25.0328141072775,0.42768677365782,FALSE,0.880384167636787,CYP4F8,0.427552552552553,0.248459958932238,0.880384167636787
NDUFS5,25.028317232276,0.46501371679652,TRUE,0.773864959254948,NDUFS5,0.421834862385321,0.219534346103038,0.773864959254948
RPL14,24.9240237894826,0.17101789435599,FALSE,0.970023282887078,RPL14,0.0551161010461853,0.183686966106365,0.970023282887078
