"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
SEMG1,63.0770798752779,0.547170726244735,TRUE,1,SEMG1,0.0990704348368582,0.171057918603984,1
SEMG2,55.7977256067757,0.577139666398181,TRUE,0.999664429530201,SEMG2,0.117092950717405,0.173885127247257,0.999664429530201
LAPTM4A,53.110731608854,0.754821143182278,TRUE,0.980872483221476,LAPTM4A,0.249285092627129,0.19487965864391,0.980872483221476
PIP,52.7987339578078,0.710624016543045,TRUE,0.994295302013423,PIP,0.199862894179235,0.18750791039109,0.994295302013423
CD81,51.6305495214867,0.575279173055246,TRUE,0.985906040268456,CD81,0.148279509675814,0.176711175267653,0.985906040268456
PGC,49.2839401137853,0.900634875647209,TRUE,0.965771812080537,PGC,0.350939185419379,0.215612825891519,0.965771812080537
SLC26A3,48.9776951505459,1.28671990862365,TRUE,0.816778523489933,SLC26A3,0.719034690799397,0.343252009589621,0.816778523489933
SSR4,47.5503156793919,0.694901097643168,TRUE,0.957046979865772,SSR4,0.270471003280312,0.194822050686522,0.957046979865772
RNASE1,44.4178622574819,1.07239443166532,TRUE,0.831879194630873,RNASE1,0.630792498487598,0.288860405499884,0.831879194630873
CYP4F8,44.0575211343816,0.77386139699387,TRUE,0.952348993288591,CYP4F8,0.422608373013419,0.233100616016427,0.952348993288591
SERPINA5,42.9463852291504,1.09069149449758,TRUE,0.779194630872483,SERPINA5,0.70659795050039,0.321695760598504,0.779194630872483
NUCB2,42.3668751798073,0.955503209036311,TRUE,0.833221476510067,NUCB2,0.579208519908024,0.263113277524637,0.833221476510067
FAM3D,41.6969297449855,0.932509162702751,TRUE,0.845302013422819,FAM3D,0.606791995148575,0.279795623680995,0.845302013422819
CD24,41.6205931814161,0.650542439809635,FALSE,0.980201342281879,CD24,0.32117105917454,0.211024418436642,0.980201342281879
AKR1B1,41.5548257683676,0.651611483583181,FALSE,0.978187919463087,AKR1B1,0.305952528892755,0.206957756478523,0.978187919463087
CD9,41.2325169944396,0.607464444246818,TRUE,0.957046979865772,CD9,0.282911431577644,0.197534284526943,0.957046979865772
GSTP1,40.9470022412762,0.432073511884985,FALSE,0.995302013422819,GSTP1,0.0988593155893536,0.170234747173277,0.995302013422819
FADS2,40.6890273409852,0.932186405725135,TRUE,0.824496644295302,FADS2,0.618656355727405,0.280191583989052,0.824496644295302
FDX1,38.8116555292253,0.63176654536369,FALSE,0.972818791946309,FDX1,0.329050279329609,0.211482346075285,0.972818791946309
GSTM3,38.2202530351692,0.64484426902741,FALSE,0.957718120805369,GSTM3,0.317301145156298,0.205575163869481,0.957718120805369
CLU,38.1044976247503,0.567221500910652,FALSE,0.983892617449664,CLU,0.262859986315855,0.198335926401948,0.983892617449664
AGR2,36.1003696084125,0.92380721930049,FALSE,0.73255033557047,AGR2,0.695055271603471,0.29846869018321,0.73255033557047
AQP2,36.0609936011549,1.06432689997967,TRUE,0.659060402684564,AQP2,0.776239366383104,0.339910003461405,0.659060402684564
MFSD2A,35.2191519094622,0.925772407546999,TRUE,0.702348993288591,MFSD2A,0.726117285410262,0.311180493606899,0.702348993288591
WFDC2,35.1685276674174,0.614795807442743,FALSE,0.937919463087248,WFDC2,0.359442457135809,0.212047644336545,0.937919463087248
MUC6,34.8035722132512,0.928939452390692,TRUE,0.711073825503356,MUC6,0.709117821195974,0.301336746302617,0.711073825503356
PATE4,34.518512334874,0.683252970383894,FALSE,0.881543624161074,PATE4,0.534733243804175,0.256317689530686,0.881543624161074
PRPS2,33.9230707865178,0.525315981435967,FALSE,0.980201342281879,PRPS2,0.242541024365987,0.193354074270206,0.980201342281879
PTGS2,33.409119347002,0.668495046568138,TRUE,0.874161073825503,PTGS2,0.490185320653499,0.237509117432531,0.874161073825503
ENPP3,32.787211548627,0.943332907664817,TRUE,0.663087248322148,ENPP3,0.73111019785123,0.301403294691885,0.663087248322148
DNAJC15,32.5917697901886,0.650939921306516,FALSE,0.847315436241611,DNAJC15,0.513770929386071,0.239563567362429,0.847315436241611
DUSP4,32.5429859001693,0.655644989099686,TRUE,0.862751677852349,DUSP4,0.521292127996107,0.246264367816092,0.862751677852349
SERPINA1,32.2689090417379,1.13679052259613,TRUE,0.580536912751678,SERPINA1,0.803113606111465,0.337100545596259,0.580536912751678
CDO1,32.0783216175266,0.743838075540337,FALSE,0.730536912751678,CDO1,0.691005228136882,0.295066413662239,0.730536912751678
SLPI,31.5302716607495,0.679946368142604,FALSE,0.848993288590604,SLPI,0.529765155652649,0.246132892304699,0.848993288590604
POR,30.8731380972036,0.866264549821507,TRUE,0.63758389261745,POR,0.733298264071541,0.293981123317345,0.63758389261745
CA2,30.7783688605617,0.740746360846507,FALSE,0.690268456375839,CA2,0.716316658801321,0.299592193416837,0.690268456375839
CYB5A,30.3790232542513,0.583389355029327,FALSE,0.852013422818792,CYB5A,0.487310261080753,0.231175452972776,0.852013422818792
ABCG2,30.3185246852899,0.719676527387553,FALSE,0.701677852348993,ABCG2,0.697068211372503,0.289772727272727,0.701677852348993
UQCRH,30.2434995632523,0.430576657939639,FALSE,0.93758389261745,UQCRH,0.250508788159112,0.186927142570415,0.93758389261745
ECHS1,30.0944162462011,0.588537086434442,FALSE,0.826174496644295,ECHS1,0.521302955218469,0.237118366560724,0.826174496644295
TMED10,29.2322665178244,0.665698825710134,TRUE,0.738590604026846,TMED10,0.598108043788672,0.245757034390353,0.738590604026846
NDUFC2,29.1863738099668,0.602612993160466,TRUE,0.796979865771812,NDUFC2,0.519177588072622,0.228959799479418,0.796979865771812
SPINT2,29.1597015563298,0.644787076719114,FALSE,0.76006711409396,SPINT2,0.589942666029623,0.248056072719308,0.76006711409396
DBI,28.7498054617331,0.458541845218273,FALSE,0.918456375838926,DBI,0.316863323500492,0.197574532592218,0.918456375838926
COX17,27.8660710143723,0.53792209329816,FALSE,0.831208053691275,COX17,0.46872731671909,0.219982238010657,0.831208053691275
TWF1,27.7761286942691,0.572526046916402,FALSE,0.754026845637584,TWF1,0.608280634769121,0.254964257347101,0.754026845637584
TESC,27.7298611341743,0.851731739863104,FALSE,0.536241610738255,TESC,0.819194761932112,0.336704593341762,0.536241610738255
HM13,27.6559076004389,0.785836949517454,TRUE,0.613087248322148,HM13,0.719415667559074,0.274819494584838,0.613087248322148
RBBP7,27.5758821469271,0.560656910521343,FALSE,0.78489932885906,RBBP7,0.552729454109178,0.238795303726391,0.78489932885906
SLC26A2,27.497691283529,0.76438092131467,TRUE,0.630872483221476,SLC26A2,0.709148228151089,0.273972602739726,0.630872483221476
TMEM59,27.4659822928899,0.516432578645742,TRUE,0.83489932885906,TMEM59,0.431814054839295,0.209515789473684,0.83489932885906
NDRG2,27.4136988132281,0.588929746979393,FALSE,0.736241610738255,NDRG2,0.60107047279215,0.246461469332734,0.736241610738255
NENF,27.3619900339617,0.628325356028997,TRUE,0.710738255033557,NENF,0.614883665857557,0.245622173257567,0.710738255033557
PRDX6,27.2410278657036,0.447425197212255,FALSE,0.903355704697987,PRDX6,0.348470919899491,0.202056593860242,0.903355704697987
FAM107B,27.1583078872207,0.533446955411135,FALSE,0.833892617449665,FAM107B,0.474703461631566,0.22257053291536,0.833892617449665
CST3,27.0024921371538,0.402463571561766,FALSE,0.929530201342282,CST3,0.312088182769875,0.198694498242594,0.929530201342282
CYB5R3,26.6891592474673,0.651834201831985,FALSE,0.670805369127517,CYB5R3,0.652616108171664,0.252781992918563,0.670805369127517
METRN,26.6786750467578,0.77793598588991,TRUE,0.576174496644295,METRN,0.754973398103169,0.288377561303326,0.576174496644295
PDK4,26.5958655301741,0.428599762572601,FALSE,0.970805369127517,PDK4,0.270042194092827,0.197380091423893,0.970805369127517
TMBIM6,26.5663313769209,0.468047307301735,FALSE,0.871812080536913,TMBIM6,0.370483212479435,0.20094361512878,0.871812080536913
SDF2L1,26.4161345010563,0.749593704197534,TRUE,0.59496644295302,SDF2L1,0.735205384079833,0.279785387407291,0.59496644295302
UQCR10,26.3485513273175,0.452370725200732,FALSE,0.873489932885906,UQCR10,0.379434353285383,0.203613892365457,0.873489932885906
SEC61G,26.3239767045905,0.526436903596226,FALSE,0.788255033557047,SEC61G,0.521068427370948,0.227439969016266,0.788255033557047
PNMT,26.3175425356211,0.63855182383414,FALSE,0.679194630872483,PNMT,0.667824551074478,0.264022958518132,0.679194630872483
GAPDH,26.2521519466974,0.296803709131827,FALSE,0.972147651006711,GAPDH,0.126365441906653,0.170682849231132,0.972147651006711
PPP1R1B,26.1625437483536,0.622603840128416,FALSE,0.680872483221477,PPP1R1B,0.662249705535925,0.261334363730036,0.680872483221477
LMAN2,26.1327065143506,0.679744553126077,TRUE,0.637248322147651,LMAN2,0.67802454704851,0.256344492440605,0.637248322147651
PLPP5,26.0772587137477,0.75947274631346,FALSE,0.57248322147651,PLPP5,0.752701843610935,0.285045948203843,0.57248322147651
MIF,26.0634637126125,0.472913314187245,FALSE,0.859060402684564,MIF,0.408657061219527,0.208350288923252,0.859060402684564
SSR3,26.0287902254952,0.546648915378618,TRUE,0.752684563758389,SSR3,0.552010020279136,0.22995694074226,0.752684563758389
LPL,25.9892157569361,1.00636383642607,TRUE,0.473825503355705,LPL,0.849974427459226,0.348469891411649,0.473825503355705
