"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
MSMB,16.7915202445671,4.4349933066992,FALSE,0.981651376146789,MSMB,0.893450428526082,0.0504479019330505,0.981651376146789
KLK3,16.5931858737507,3.82790078692954,FALSE,0.990825688073395,KLK3,0.907465213480768,0.0581583198707593,0.990825688073395
KLK2,15.8546627588521,3.99098119592182,FALSE,0.944954128440367,KLK2,0.947000952078705,0.0932126696832579,0.944954128440367
RPL8,14.4620126713465,0.582483907737813,TRUE,0.990825688073395,RPL8,0.0219565102375536,0.00580832526621491,0.990825688073395
RPS18,14.4181218188507,0.546587870697007,TRUE,0.981651376146789,RPS18,0.0143371071844249,0.00571032127228093,0.981651376146789
RPL11,13.9173434025901,0.575613010173268,TRUE,0.981651376146789,RPL11,0.0248121891863295,0.00577130528586839,0.981651376146789
RPL3,13.6112180622616,0.497149877763773,TRUE,0.990825688073395,RPL3,0.0151843817787419,0.00576861446426664,0.990825688073395
RPS11,13.4338276778133,0.817829496606611,TRUE,0.972477064220184,RPS11,0.0791937787652754,0.00605299223389676,0.972477064220184
NKX3.1,13.3566794055113,4.43819392109033,FALSE,0.788990825688074,NKX3.1,0.944459123817576,0.0756376429199648,0.788990825688074
RPL13,13.3111448577551,0.366283762298617,TRUE,0.981651376146789,RPL13,0.00486720981906677,0.0056562879949252,0.981651376146789
RPL12,13.1023489515539,0.551878850081678,TRUE,0.981651376146789,RPL12,0.0274574119140832,0.00578691184424013,0.981651376146789
RPL18,13.0888667923774,0.529414773758437,TRUE,0.981651376146789,RPL18,0.0291503544598455,0.00579694441434608,0.981651376146789
TPT1,13.0781170373355,0.380963293856587,TRUE,0.990825688073395,TPT1,0.00343897148299032,0.00570101351351351,0.990825688073395
RPS15,12.846356495486,0.569401047352537,TRUE,0.981651376146789,RPS15,0.0357634112792297,0.00583646975399553,0.981651376146789
RPS20,12.8379515556961,0.856563569797806,TRUE,0.972477064220184,RPS20,0.0999841295032535,0.00619195046439629,0.972477064220184
RPL13A,12.6800234142109,0.524465010091314,TRUE,0.972477064220184,RPL13A,0.0252340898270116,0.00571983595942154,0.972477064220184
KLK4,12.6528370563511,5.11249341960564,TRUE,0.73394495412844,KLK4,0.969359184320355,0.121212121212121,0.73394495412844
ACP3,12.470086748066,3.01499251709931,FALSE,0.770642201834862,ACP3,0.926023778071334,0.0566037735849057,0.770642201834862
RPS6,12.307127464496,0.471873557715295,TRUE,0.981651376146789,RPS6,0.0175113744577293,0.00572866473926545,0.981651376146789
RPL10,12.2561677704609,0.341703022095115,TRUE,0.990825688073395,RPL10,0.00571398338712238,0.00571398338712238,0.990825688073395
RACK1,12.2186123373518,0.73480851356076,TRUE,0.954128440366972,RACK1,0.101507537688442,0.00608543007606788,0.954128440366972
RPL29,12.2083268092522,0.568235618662993,TRUE,0.990825688073395,RPL29,0.0398391619491032,0.00591586327782647,0.990825688073395
RPS2,12.1411092851592,0.562552637879548,TRUE,0.963302752293578,RPS2,0.0390922556072789,0.00574712643678161,0.963302752293578
RPL10A,11.9272314048728,0.607203400027079,TRUE,0.981651376146789,RPL10A,0.0534334991006243,0.0059447747097061,0.981651376146789
PPDPF,11.9108124734091,1.3528521322256,TRUE,0.871559633027523,PPDPF,0.298191815586338,0.00710599147281023,0.871559633027523
RPL37A,11.8612221410767,0.539797125824682,TRUE,1,RPL37A,0.0352380952380952,0.00594232132148504,1
RPS5,11.240847846606,0.608103559695746,TRUE,0.944954128440367,RPS5,0.0753728974928594,0.00585759781619654,0.944954128440367
RPL7A,11.0819085743056,0.402580464175424,TRUE,0.954128440366972,RPL7A,0.0224279291192806,0.00559591068065644,0.954128440366972
RPS28,11.0527937120495,0.437282738408201,TRUE,0.981651376146789,RPS28,0.0250767114591049,0.00577286215268411,0.981651376146789
RPL36,10.9270253138772,0.508164902992004,TRUE,1,RPL36,0.0436507936507936,0.00599428068631764,1
RPS9,10.6761138065229,0.478270924226812,TRUE,0.954128440366972,RPS9,0.0452261306532663,0.00572876501046601,0.954128440366972
NEFH,10.6396921176602,4.45660754512702,FALSE,0.63302752293578,NEFH,0.968321013727561,0.103139013452915,0.63302752293578
RPL23,10.6007468238097,0.747317747762485,TRUE,0.935779816513761,RPL23,0.12968741735865,0.00616053632904512,0.935779816513761
RPS3A,10.1795386199942,0.44082864145119,TRUE,0.990825688073395,RPS3A,0.0392042749060896,0.00591197722793957,0.990825688073395
RPL6,10.1531622790571,0.504280539551798,TRUE,0.944954128440367,RPL6,0.0571776155717762,0.00574520303435966,0.944954128440367
RPS24,10.1145548650824,0.393952445572818,TRUE,0.972477064220184,RPS24,0.0239644500872877,0.00571243802543652,0.972477064220184
RPLP1,10.0616252500749,0.257389199882721,TRUE,0.981651376146789,RPLP1,0.00507882763728706,0.00565748427007878,0.981651376146789
RPS7,9.97919748629516,0.56832468260003,TRUE,0.954128440366972,RPS7,0.0840518381380587,0.00597014925373134,0.954128440366972
H2AJ,9.82122712321854,1.90630242344326,FALSE,0.761467889908257,H2AJ,0.537091831343126,0.00938489371325192,0.761467889908257
RPL5,9.80574047244034,0.479172170539021,TRUE,0.944954128440367,RPL5,0.060880143869671,0.00576772314928884,0.944954128440367
