"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
HBB,31.9257076575326,4.74796821168614,TRUE,1,HBB,0.790652803087148,0.0824524312896406,1
HBA2,31.7925120839645,5.01048761360861,TRUE,0.997150997150997,HBA2,0.894903263840506,0.151449588922544,0.997150997150997
HBA1,30.5576847617753,5.33452852795201,TRUE,0.96011396011396,HBA1,0.961707369323051,0.320342205323194,0.96011396011396
ND3,11.6382730552321,0.350410028600431,FALSE,1,ND3,0.0262621931611105,0.0189535072088126,1
ND5,9.96140306925217,0.441234433141214,FALSE,0.937321937321937,ND5,0.143468950749465,0.0201482025843591,0.937321937321937
COX3,8.67028826096128,0.209067384568713,FALSE,1,COX3,0.00305498981670061,0.0185204727733221,1
COX1,8.29868884168385,0.217363608662248,FALSE,1,COX1,0.00573480544538536,0.0185694635488308,1
ND1,8.22657838698786,0.285466940366111,FALSE,0.98005698005698,ND1,0.0463434235199572,0.0189594356261023,0.98005698005698
ND4,7.73141816695858,0.231679429169584,FALSE,1,ND4,0.0108800514524601,0.0186642560884824,1
ATP6,6.96534001836775,0.204810406463439,FALSE,1,ATP6,0.00546682388251688,0.0185645528111282,1
MT2A,6.60533243823079,0.347760069218021,FALSE,0.868945868945869,MT2A,0.227598374679213,0.0206751626898048,0.868945868945869
ND2,6.24869628590539,0.279867645892321,FALSE,0.925925925925926,ND2,0.116142153714408,0.0193004335174298,0.925925925925926
COX2,5.99622386122733,0.184690927639565,FALSE,0.997150997150997,COX2,0.00750308162280937,0.0185489427102655,0.997150997150997
PGC,5.75039446255215,0.330960412767165,FALSE,0.823361823361823,PGC,0.302403846153846,0.0216511836979323,0.823361823361823
SEMG2,5.20200060898699,0.330306509058693,FALSE,0.988603988603989,SEMG2,0.100578716107598,0.0202544945131917,0.988603988603989
ND4L,4.73459056995286,0.603105540000989,FALSE,0.555555555555556,ND4L,0.48862549165515,0.0198655256723716,0.555555555555556
PRPS2,4.48546717780806,0.273861823270955,FALSE,0.908831908831909,PRPS2,0.208774745853398,0.0211160389223539,0.908831908831909
SPARCL1,4.40607103880328,0.573951582530072,FALSE,0.333333333333333,SPARCL1,0.821988143129367,0.0336206896551724,0.333333333333333
CYTB,4.29117551886901,0.166978294455609,FALSE,1,CYTB,0.00862900632436488,0.0186226655348048,1
PDK4,4.18659952811971,0.229876419264858,FALSE,0.868945868945869,PDK4,0.23267750213858,0.0208091696800164,0.868945868945869
EGR1,3.97132713474774,0.482640635963698,FALSE,0.54985754985755,EGR1,0.544164540816326,0.0220068415051311,0.54985754985755
PIP,3.89506573413968,0.238223041085024,FALSE,0.96011396011396,PIP,0.171754498714653,0.0213264143779268,0.96011396011396
CLU,3.55977218768581,0.213083319161836,FALSE,0.9002849002849,CLU,0.226073931418178,0.0213759047554624,0.9002849002849
MT1E,3.42712876413119,0.235114364396067,FALSE,0.735042735042735,MT1E,0.310863420617567,0.0195751138088012,0.735042735042735
NSMCE4A,-3.00189721049472,-0.893301107479365,FALSE,0.0398860398860399,NSMCE4A,0.853013951039747,0.00498930862437634,0.0398860398860399
CRELD2,-3.00317706987787,-0.493585655894492,FALSE,0.0541310541310541,CRELD2,0.836176935229068,0.0060702875399361,0.0541310541310541
EMG1,-3.00337439074264,-0.65417236905633,FALSE,0.0626780626780627,EMG1,0.829356928424712,0.00674432863274065,0.0626780626780627
GIGYF2,-3.00415393167521,-0.647290737117118,FALSE,0.0626780626780627,GIGYF2,0.827882235213567,0.00668693009118541,0.0626780626780627
PLA2G4A,-3.00433441385616,-0.321317051292306,FALSE,0.0911680911680912,PLA2G4A,0.796279707013754,0.0082093381221139,0.0911680911680912
GLRX3,-3.00501657009325,-0.829254107596718,FALSE,0.0512820512820513,GLRX3,0.840714022431678,0.00591521524811042,0.0512820512820513
GOSR1,-3.00627841520644,-0.547325059846478,FALSE,0.0740740740740741,GOSR1,0.814834325449086,0.00734255859926575,0.0740740740740741
REXO2,-3.01038499527909,-0.242517351198484,FALSE,0.0968660968660969,REXO2,0.789301712779974,0.00843253968253968,0.0968660968660969
DNAJC21,-3.01054976929772,-0.277892861874089,FALSE,0.102564102564103,DNAJC21,0.782006008538449,0.00862895493767977,0.102564102564103
NUDT5,-3.01277404149098,-0.308024576994987,FALSE,0.0854700854700855,NUDT5,0.801043258338163,0.00788229111928534,0.0854700854700855
NFIL3,-3.01468560725424,-0.395356892140007,FALSE,0.0740740740740741,NFIL3,0.814834325449086,0.00734255859926575,0.0740740740740741
ELAVL1,-3.01787652100979,-0.796689459148119,FALSE,0.0598290598290598,ELAVL1,0.832104487044449,0.00654409473356186,0.0598290598290598
PON2,-3.01940190074998,-1.0914892608766,FALSE,0.0313390313390313,PON2,0.861353826718602,0.00415879017013233,0.0313390313390313
ACOT13,-3.01973930494502,-0.271959882617755,FALSE,0.0797720797720798,ACOT13,0.807597070754965,0.00760869565217391,0.0797720797720798
PNRC2,-3.0198651035631,-0.157677311358969,FALSE,0.15954415954416,PNRC2,0.714979158972194,0.0102601685599121,0.15954415954416
LRP10,-3.01993753204843,0.00955040360782444,FALSE,0.11965811965812,LRP10,0.757315337164549,0.00904198062432723,0.11965811965812
POLDIP2,-3.02071905980336,-0.679707347341141,FALSE,0.0512820512820513,POLDIP2,0.840134800695066,0.00589390962671906,0.0512820512820513
SPAG9,-3.02122334812703,-0.454838080448075,FALSE,0.0854700854700855,SPAG9,0.803993887981453,0.008,0.0854700854700855
TNFRSF14,-3.02317409564595,-2.62159922943039,FALSE,0.0113960113960114,TNFRSF14,0.883346487766377,0.00180099054479964,0.0113960113960114
RBBP7,-3.02419194419119,-0.2035956390316,FALSE,0.361823361823362,RBBP7,0.487977968435547,0.0129657988769781,0.361823361823362
TNRC6B,-3.0243606061337,-0.173942422994695,FALSE,0.162393162393162,TNRC6B,0.710953989024905,0.0102981029810298,0.162393162393162
B2M,-3.02546780730512,-0.216097980426846,FALSE,0.877492877492878,B2M,0.0663066146195391,0.017333558444482,0.877492877492878
TOMM22,-3.02821513681386,-0.046315535498243,FALSE,0.116809116809117,TOMM22,0.762652889076339,0.00902487343165309,0.116809116809117
APOBEC3C,-3.02854907872145,-0.232535723730764,FALSE,0.136752136752137,APOBEC3C,0.741627551289489,0.00970285021224985,0.136752136752137
ATG101,-3.03110353703035,-0.788580614179844,FALSE,0.056980056980057,ATG101,0.833693190794671,0.00629326620516048,0.056980056980057
CEBPB,-3.03258901114152,-0.180870390346441,FALSE,0.347578347578348,CEBPB,0.485572086620427,0.0124008944907502,0.347578347578348
RPA2,-3.03289244112136,-0.685831988485578,FALSE,0.0455840455840456,RPA2,0.846311799083873,0.00545144804088586,0.0455840455840456
N4BP2L2,-3.03310599344098,-0.17983213562011,FALSE,0.270655270655271,N4BP2L2,0.586020936872158,0.01198738170347,0.270655270655271
TUSC2,-3.03330366992209,-0.462974674050817,FALSE,0.0541310541310541,TUSC2,0.835281727224855,0.00603749602796314,0.0541310541310541
MAX,-3.03793811267535,-0.319965310376592,FALSE,0.0826210826210826,MAX,0.804162276080084,0.00774159103043246,0.0826210826210826
APMAP,-3.03940332869737,-0.419734663976291,FALSE,0.0598290598290598,APMAP,0.828207288813988,0.00639658848614073,0.0598290598290598
HEXIM1,-3.04021364222513,-0.447357267194076,FALSE,0.105413105413105,HEXIM1,0.779359055450137,0.00876154392611887,0.105413105413105
PEF1,-3.04233735050489,-0.242034652952615,FALSE,0.0598290598290598,PEF1,0.827838634927323,0.00638297872340426,0.0598290598290598
BAG3,-3.0432872618762,-0.930059419681371,FALSE,0.0427350427350427,BAG3,0.848373170474887,0.00518134715025907,0.0427350427350427
ATP5MF,-3.04420863789252,-0.114160942803421,FALSE,0.319088319088319,ATP5MF,0.507011694978039,0.0118795078489605,0.319088319088319
TRIP11,-3.04449117831447,-0.138255196116159,FALSE,0.116809116809117,TRIP11,0.762600168705188,0.00902288732394366,0.116809116809117
CLDN3,-3.04685890852908,-0.292627132724788,FALSE,0.168091168091168,CLDN3,0.70664907651715,0.010501957992168,0.168091168091168
ACTR3,-3.04795554742953,-0.112704239435855,FALSE,0.165242165242165,ACTR3,0.705661970344573,0.0102909865152591,0.165242165242165
RILPL2,-3.04834786258289,-0.475932686467714,FALSE,0.0626780626780627,RILPL2,0.82609153631432,0.00661853188929001,0.0626780626780627
MLEC,-3.04950177308716,-0.0982287192607521,FALSE,0.173789173789174,MLEC,0.691999155583703,0.01034424283534,0.173789173789174
DPM1,-3.0495765808823,-0.508346531996287,FALSE,0.0512820512820513,DPM1,0.83844979200674,0.00583279325988334,0.0512820512820513
IST1,-3.04999330416381,-0.678573069273109,FALSE,0.0541310541310541,IST1,0.836176935229068,0.0060702875399361,0.0541310541310541
SAMM50,-3.05027239206198,-1.04742227924202,FALSE,0.0341880341880342,SAMM50,0.857556456282571,0.00441501103752759,0.0341880341880342
