"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
ELF3,29.6083366572944,2.91429718188042,TRUE,0.916666666666667,ELF3,0.764734325471445,0.0829319371727749,0.916666666666667
PSCA,29.5042481567608,4.34844422187746,TRUE,0.863425925925926,PSCA,0.903681047435072,0.172047970479705,0.863425925925926
S100A6,29.1665823706521,1.87079085047755,TRUE,0.981481481481481,S100A6,0.489211729889696,0.0427548653826762,0.981481481481481
LCN2,28.1533386672373,4.34912921235539,TRUE,0.840277777777778,LCN2,0.89568808323501,0.157279029462738,0.840277777777778
S100P,27.902393357999,4.61182516532078,TRUE,0.80787037037037,S100P,0.943837084673098,0.249821045096636,0.80787037037037
KRT19,26.788869038809,1.91342378364467,FALSE,0.962962962962963,KRT19,0.573011348356909,0.0497905445840814,0.962962962962963
RARRES1,26.0231659243636,4.02043430777375,TRUE,0.784722222222222,RARRES1,0.909641135511516,0.167324777887463,0.784722222222222
AQP3,25.9631313514342,3.9576544529795,TRUE,0.770833333333333,AQP3,0.943349753694581,0.239396117900791,0.770833333333333
MARCKS,25.0334296760556,2.20430015666285,TRUE,0.875,MARCKS,0.781385862272557,0.0849247360143788,0.875
HPGD,24.933196082797,4.70440284738749,TRUE,0.722222222222222,HPGD,0.978178317377119,0.433333333333333,0.722222222222222
TNFSF10,24.4943183091251,2.6936016825596,TRUE,0.814814814814815,TNFSF10,0.826017044540923,0.0978321289605336,0.814814814814815
CFD,24.386376198582,3.28403340114228,FALSE,0.752314814814815,CFD,0.908103189895097,0.159157688540646,0.752314814814815
KLF5,23.8823147815243,2.96047224423387,TRUE,0.761574074074074,KLF5,0.872537473233405,0.12140221402214,0.761574074074074
OLFM4,23.8093552646878,4.8035839608605,TRUE,0.69212962962963,OLFM4,0.967717797969,0.331118493909192,0.69212962962963
SCGB3A1,23.501123488493,4.51707666352444,TRUE,0.706018518518519,SCGB3A1,0.934078272027374,0.198309492847854,0.706018518518519
GPX2,23.4783788956799,3.51435323969053,TRUE,0.726851851851852,GPX2,0.896603369884996,0.139741878059635,0.726851851851852
MGST1,23.3899200272574,3.50626273068085,FALSE,0.712962962962963,MGST1,0.94256991604727,0.222865412445731,0.712962962962963
CDC42EP5,23.2705978210082,2.83687983986524,TRUE,0.75,CDC42EP5,0.84971902595665,0.103448275862069,0.75
FXYD3,23.2357422705483,3.08753431220954,FALSE,0.729166666666667,FXYD3,0.914731999572055,0.165007857517025,0.729166666666667
PIGR,23.1425712214496,4.58914895138758,TRUE,0.675925925925926,PIGR,0.965753058716675,0.312968917470525,0.675925925925926
TSPAN1,22.9934966426581,3.00530637717458,TRUE,0.733796296296296,TSPAN1,0.885566017547614,0.129071661237785,0.733796296296296
