"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
TAGLN,31.1531436161191,4.84158422000659,TRUE,0.922885572139304,TAGLN,0.94205386844082,0.255685733976568,0.922885572139304
SPARCL1,30.6857914526906,3.06396484378861,FALSE,0.982587064676617,SPARCL1,0.834264532072634,0.113505747126437,0.982587064676617
TPM2,28.2054574327712,4.71750975666539,TRUE,0.843283582089552,TPM2,0.945634708087841,0.250369276218612,0.843283582089552
IGFBP7,28.1614283616376,3.49636877783844,FALSE,0.883084577114428,IGFBP7,0.854508416425432,0.115672857608341,0.883084577114428
RGS5,27.8009558426254,4.59425183954352,TRUE,0.833333333333333,RGS5,0.945646353218379,0.248148148148148,0.833333333333333
MYL9,26.9144168677194,4.31325096675835,TRUE,0.818407960199005,MYL9,0.886830835117773,0.134670487106017,0.818407960199005
VIM,26.7336015340495,2.40720294501389,FALSE,0.912935323383085,VIM,0.660980581482674,0.0548826080454613,0.912935323383085
C11orf96,26.3419924822929,4.09911719461951,TRUE,0.805970149253731,C11orf96,0.926625635536527,0.191150442477876,0.805970149253731
DSTN,24.149824556032,1.70001262589982,TRUE,0.902985074626866,DSTN,0.342325431727985,0.0287501980041185,0.902985074626866
CALD1,24.0811374013787,3.54152563519025,TRUE,0.761194029850746,CALD1,0.849328984654868,0.0979513444302177,0.761194029850746
ACTA2,23.5951609256191,4.77614385720571,TRUE,0.711442786069652,ACTA2,0.954013779842974,0.249346120313862,0.711442786069652
IGFBP5,23.2100257454545,3.9980992197936,TRUE,0.718905472636816,IGFBP5,0.935416666666667,0.192923898531375,0.718905472636816
MGP,22.8536904051307,3.34308303101913,FALSE,0.733830845771144,MGP,0.885753980976809,0.121249486230991,0.733830845771144
IGFBP6,22.217769879048,3.19273251955482,TRUE,0.743781094527363,IGFBP6,0.81533939070016,0.0796483750665956,0.743781094527363
MYH11,21.8173298306977,4.99448541967139,TRUE,0.651741293532338,MYH11,0.979623406411693,0.406832298136646,0.651741293532338
ADIRF,21.6491986800968,1.22178794786829,TRUE,0.942786069651741,ADIRF,0.271229200214707,0.0271567784465463,0.942786069651741
TPM1,20.8930923502814,2.04766392549243,TRUE,0.786069651741294,TPM1,0.534103675172525,0.0350138504155125,0.786069651741294
LMOD1,19.2724360086052,5.05449992499148,TRUE,0.574626865671642,LMOD1,0.989189477047609,0.532258064516129,0.574626865671642
MFGE8,18.9899986143148,4.27775240315646,TRUE,0.584577114427861,MFGE8,0.954990944923831,0.217592592592593,0.584577114427861
CAV1,18.7431635052687,3.08369412697344,TRUE,0.624378109452736,CAV1,0.887994455698902,0.10671768707483,0.624378109452736
LGALS1,18.2796827757803,2.07220269992156,FALSE,0.703980099502488,LGALS1,0.6696037594788,0.0437403400309119,0.703980099502488
CSRP2,17.8366171076469,4.13937563145271,TRUE,0.557213930348259,CSRP2,0.945169017833378,0.178628389154705,0.557213930348259
PPP1R14A,17.7814907406081,4.85331464475951,TRUE,0.534825870646766,PPP1R14A,0.984197084175801,0.419921875,0.534825870646766
