,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
GOCC_9PLUS2_MOTILE_CILIUM4,-1.26912903043722,-1.4789030879598737,-0.5641667923187682,0.5385976329667065,3.2428939326052757,-0.9154888009341352,1.3945330044179178,1.3790704235801667,1.5231510630965814,0.6948602075085,0.4927334979610562,-0.3179334891438455,1.0110221775434451,0.4172615768047918,0.5730742440313219
GOCC_A_BAND64,-0.4085621539154069,-0.4359736062073031,0.1574561800269263,1.9055013781391803,-0.7848124886753034,-0.537753014887224,-0.4971560911870257,0.3612974358332334,0.0123400572962103,0.5449016846003467,1.0735674360357632,-0.0677980232625554,0.2762462203543229,-0.3921996910255611,-0.9150005733911476
GOCC_ACROSOMAL_MEMBRANE7,-0.497822090993018,-0.6357265303062295,-0.2925400963258042,0.3812057887361209,-0.150868319573141,-0.4373432165020215,-0.041545436599866,2.246568848826069,0.1120070475789072,0.6707393428846737,4.083720047467028,-0.150664313704912,1.6953763457798403,-0.2741190750357175,-0.2707527133422669
GOCC_ACTIN_BASED_CELL_PROJECTION9,-1.583896791583863,-1.4852730789693922,-0.4659337525515261,1.2624828234906755,0.757651930184914,-1.2683528287902373,1.4490528156916336,3.027857154461054,4.75694872662196,2.164342401114644,1.84879097679464,-0.3106625995085698,1.4410789249519085,-0.6691196509676633,0.439261905436127
GOCC_ACTIN_CYTOSKELETON10,-1.567343878452684,-1.6500204465313904,-0.5191501525147895,2.5625659101929315,-1.4263300281522533,-1.675590336901103,-0.0424059929560985,4.144119468449491,1.2326374773737414,1.4815419485478931,13.497818864623026,-0.6044605378842192,3.7272036252667142,-0.8635383605271009,-1.0027561643644962
GOCC_ACTIN_FILAMENT_BUNDLE12,-0.6102895678725433,-0.6951032222651731,-0.2679544760464178,1.2853379454090192,-0.9470814886419958,-0.7663454154022854,-0.4947981423143121,1.1638995491883988,0.1872901561812595,0.3634421949641743,9.745650676282024,-0.3650795489747726,1.536062290556388,-0.3340757753513428,-0.637721944223146
GOCC_ACTIN_FILAMENT11,0.1072938179127252,-0.0155461111593443,0.1852667846633159,1.52755330301847,-2.898984814908279,-0.1804878385960622,-2.517732825582591,0.6583612838419511,0.3755084827121427,0.4534850526139696,6.7786076206964365,-0.0525226152992407,1.3926387163998846,-0.554538321211473,-0.1351214398790074
GOCC_ACTOMYOSIN14,-0.5466953740988969,-0.6400487528211966,-0.2490136938983835,0.9841878106165552,-0.9061115750832406,-0.6999816963760859,-0.5127449836264627,1.2749276184675222,0.4031062668660138,0.4355991443346,9.205978416964346,-0.3391804646612572,1.583999211491207,-0.305605274662407,-0.5421834517272665
GOCC_ADHERENS_JUNCTION15,-1.182775924833064,-1.1689328302136026,-0.2511339439011762,2.9055135203134483,-1.3048078215054166,-1.3322156486877124,-0.817370744028273,4.636891107286984,2.1123028872448715,2.0341123852528846,1.7673337851704094,-0.4115555805513444,1.0332018257271576,-0.9299731982700564,-1.1593016157638227
GOCC_AGGRESOME16,-0.945762127346997,-0.944161842191497,-0.397433823399243,-0.24939533289672,2.8157523794763355,-0.9543498119989192,1.49420599046012,2.529510386917676,-0.0982366078291575,-0.3230790388581051,-0.1319394165049678,-0.2431058592733584,0.5072624659977427,1.0970512188283006,-1.0384138141778412
GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX17,-0.6249163797934907,-0.6401670252295963,-0.5174706070078889,-0.5817114769564257,5.151549352535274,-0.6057853712548877,-0.5263139083220234,-0.5507572879913644,-0.5737659573373713,-0.6153813902747994,-0.5959932413483979,-0.4355129197857735,-0.5797038023530734,1.1623560991607658,-0.607622529118104
GOCC_AMPHISOME_MEMBRANE23,0.5824757250886775,0.4099514973875323,0.0818514740036044,-0.2901638228161284,-0.7294858257109474,0.0489429400048775,-0.4037865927669667,-0.4465490676433954,-0.5550145342403155,-0.2278059230005638,-0.1636158404152879,-0.1205416694602508,-0.4027684832481096,0.027751981893185,-0.299040297281977
GOCC_AMPHISOME22,0.6039274944566624,0.4170650069567684,0.0652525833763669,-0.1845156285083454,-0.7542731489459347,0.0249281418738394,-0.7080702057020468,-0.4695795254318958,-0.5162864386813795,0.0016589210737621,-0.209294168629592,-0.1296133355481124,-0.351269147616804,0.0416273827178527,-0.2965636756269262
GOCC_ANCHORING_JUNCTION25,-3.285571866147746,-2.7796249832391653,-0.2811243275823767,5.05264685743676,-2.1354732662937828,-2.746923126724905,0.1523885309156717,10.780785129943434,3.4450613034942146,3.325678277925461,7.190981164220151,0.3784332412163877,4.770477432724423,-1.9094888535823316,-4.194745258027789
GOCC_ANKYRIN_1_COMPLEX26,-0.1628904277109834,-0.1612602987770015,-0.0922664773876302,-0.154574176793428,-0.1719278462607444,-0.1471426689396654,-0.1458252200129735,2.481673862904304,-0.175407757770896,-0.1518236234528973,-0.0864345048785251,0.5630796536110182,-0.1635922921808673,-0.1712847610472691,-0.181628094754364
GOCC_ANNULATE_LAMELLAE27,-0.13227323323405,-0.1585023625091841,0.0042452224155974,0.1654140625927913,0.0671358565998573,-0.1523708228302343,0.2481485046932377,0.1606666138038996,0.5845136667806239,0.0843361209809252,0.0273230201102049,-0.0333256129639575,-0.0500525863067635,-0.0726428423353474,-0.4935210799920941
GOCC_APICAL_DENDRITE29,0.0798721419260173,0.8294375186378891,0.6670404933867212,0.7886181406860435,-1.1831942177434005,0.0131152352795675,-0.835729703096523,-0.6002304480004526,-1.8561435093281995,-0.8028392256703357,-2.143988353817514,0.2871813095832266,-1.1733387644670508,0.2139711453660047,-1.2960856626161417
GOCC_APICAL_JUNCTION_COMPLEX30,-0.8220369987462364,-0.7054954587620115,0.121244036734213,4.016573611496475,-1.7374845940818586,-1.050741981272759,-0.8843982721256147,0.3014103205271238,0.7948923692703161,2.5282144435053824,0.1178732475459605,0.1139678649441127,-0.347690156497528,-0.8443729472130344,-1.440910038750359
GOCC_APICAL_PART_OF_CELL31,-1.6997769311383075,-1.671473151823648,-0.6917229985375762,1.3085526221494357,-0.2170277397045808,-1.5503848424583555,0.1453425145695565,3.9424466684151582,11.219678271740571,4.024195416616506,0.869699730762137,-0.2099081535344573,1.6841221999943,-0.9445394303677545,1.1280218652240632
GOCC_APICOLATERAL_PLASMA_MEMBRANE32,-0.6242153959060603,-0.4573228205130827,0.2775473222068886,3.497502246940146,-1.2799855564536384,-0.7100648702231224,-0.9667245183529436,-0.8953304578962281,-0.3012237717814354,3.1589541341833067,-0.8101225458303148,0.071407246482889,-0.9660579553462298,-0.647864295134671,-1.0268344270976717
GOCC_ARP2_3_PROTEIN_COMPLEX38,-0.1781671803784502,-0.3582617256603636,-0.3255572755081272,0.1696363463510606,0.6295130946375141,-0.371507731269917,1.7134646584431952,0.1003480199297768,-0.3283187300170498,0.3647252521764038,0.0566532986264786,-0.305286794984999,-0.2984537291574347,-0.1033312185769676,-0.4006667854588642
GOCC_ASTROCYTE_END_FOOT41,-0.0253369349713106,-0.0229669558787047,-0.0190483534957576,0.0426556438853217,-0.0297629324008081,-0.0062794583660436,-0.017986162260067,0.0314544946938624,0.0279075085968138,0.0195803645339931,0.384737859573949,-0.0296406963588147,0.0007615006920173,-0.025950904596593,-0.0321298902525465
GOCC_ASYMMETRIC_GLUTAMATERGIC_EXCITATORY_SYNAPSE43,-0.4267264670184976,-0.4013006179964265,-0.1011472172646999,0.5887985093165288,-0.1117429956820507,-0.4410984395309543,1.7795014773583506,0.6507837170954974,-0.2349301250572631,-0.0298868081582229,0.6322010488683137,-0.0531048628710517,0.668607871701298,-0.3582568007893068,-0.518819812669573
GOCC_ATPASE_COMPLEX47,1.7536971679190088,1.3136835028161191,0.0469125101338602,-0.9686985029114924,-2.1943927813354707,0.5380312059295494,-0.896537827614335,-1.647645090937417,-1.9667543064831812,-1.2231275781633144,-0.5099373248587652,-0.34800478621092,-1.225748071007119,0.1816368090498815,0.4693066981865197
GOCC_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX48,-0.1561508197263091,-0.1983987672789999,-0.1035217320384837,-0.1734651858690268,-0.0560666921910451,-0.1332086742050507,-0.0509240268341126,0.1985673195982027,-0.18527133907599,-0.1645289599997603,4.565480939523342,-0.1476910897583203,1.2230714616859166,0.0702953676658173,-0.0946983871962201
GOCC_AUTOLYSOSOME50,0.243539816772167,0.0602874919340824,-0.2990398947227995,0.3153744014836847,-1.0739439848414785,-0.1382093135158888,2.455692280954589,-0.7044607954984371,-0.9380733169679664,0.2011773112421269,-0.2777944154352684,-0.6389651464350663,0.73644746796059,-0.206115966625362,0.910266773856833
GOCC_AXON_CYTOPLASM58,-0.6899981160482621,-0.6941784097550692,-0.2060348052721788,0.8891107842873915,0.2587239470903023,-0.7195052660308374,0.2330516664730437,0.5322124707964695,4.041201077479883,1.3180180942125934,0.5386405685146417,-0.310558688356758,0.394495258033832,-0.4006280118218671,-0.0214817929228113
GOCC_AXON54,-1.973217355786248,-1.8441898538510104,-0.6569928707295961,1.6973954071565946,0.1954455272907087,-1.8721664050655205,1.187987436153635,3.796346140355638,8.663661078371822,2.5767823505238785,3.6563648177414345,-0.6420292168011321,3.6204269896575,-0.9459315329549864,0.3180886815728895
GOCC_AXONAL_GROWTH_CONE55,-0.4726351990461394,-0.6816411117367772,-0.3692043750354649,0.1257060365995742,1.5534514437868374,-0.7550396886582907,0.4397619687355856,1.9085194192077248,0.6660672721517091,-0.1738015996893389,-0.0707355552375509,-0.4787268887375131,0.6320859092557474,0.5407916383721063,-0.7471539817620344
GOCC_AZUROPHIL_GRANULE_LUMEN62,-0.664668040885994,-0.4481365818142531,-0.4372952385639664,-0.0833451777864151,0.0803355577304473,-0.7046761895020799,6.449969876153601,-0.0976155888459852,-0.2524251955422728,0.4026444430515101,-0.5141989878530115,-0.5612863887994447,0.4996906690848645,-0.2992517320766786,-0.782887153966763
GOCC_AZUROPHIL_GRANULE_MEMBRANE63,-0.7681147248878502,-0.3753837657816883,-0.3076237817122307,0.0128163522086883,-0.2267043872854276,-0.7352889267755325,1.4453186251243475,0.1249591888023126,5.747472520419746,2.5681800775501338,-0.1426924517200104,-0.2633557068266046,1.710720988015446,-0.3639665723883419,0.6977765840651434
GOCC_AZUROPHIL_GRANULE61,-0.9622540171699452,-0.6036098418738098,-0.5314783573857258,0.0256144467476634,0.1653483598016659,-0.9870668890568614,7.320855485739029,0.105388573030679,0.5736119008354249,1.000184712692291,-0.4469326567459445,-0.6575901760496448,0.726342608402953,-0.4093088740341984,-0.9425478183953566
GOCC_B_CELL_RECEPTOR_COMPLEX91,-0.0699414100006158,-0.0806483418438185,-0.047545623483008,-0.0750689734055521,0.1776122592025911,-0.0406825608927746,0.0282571780726133,0.4745972995749347,-0.0842818254989629,-0.0716054398573318,-0.0562429304038905,0.003104961558461,0.1290022808287606,0.3037252930948674,-0.0884000617239041
GOCC_B_WICH_COMPLEX92,-0.174665183865498,-0.2734857212519712,-0.0949594074664905,0.2729886239530583,0.4544504700165825,-0.3734212980016367,0.1713359283304507,0.2591332389903079,0.4673515429427786,0.3089690197824546,0.065028694730966,-0.1902783845168511,0.2141423673536271,0.0405476317714754,-0.3059598110387942
GOCC_BARR_BODY65,-0.2542039109264205,-0.2829557507706201,-0.2049815194998758,0.0703487057203347,0.852640126513348,-0.2860291735887373,0.3651619778390804,0.2896758342451611,0.4250946198453386,0.3306559992335171,-0.0689077796061888,-0.2324087422406477,0.22619518137366,-0.0347290293938133,-0.1844349109187645
GOCC_BASAL_CORTEX66,-0.2522552314437543,-0.2499345961811734,-0.0232229615100804,0.6939595125122093,-0.1390946779591993,-0.224917961565506,-0.0917787899338276,0.2870111847196166,0.1917035766112053,-0.0387831153156048,0.587293898010237,-0.0670216112662983,1.080288097735988,-0.1135707802198825,-0.2073814036431322
GOCC_BASAL_DENDRITE67,-0.1735780688864708,-0.1777946354327706,-0.1200294574340946,-0.0369929826182897,-0.2029023188629312,-0.1507715527931583,-0.1647270981834069,0.1774203721261026,1.5867756585683284,0.14819643264009,2.3346925162703847,-0.0948701676356715,1.0893196834299348,-0.1090208934255707,0.0557972573272662
