path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,1.0833460945963744,0.7569333622591998,-0.0667285809732182,-0.2583387460482679,-1.1036995637251386,-0.0306686849266377,-0.5605512920330573,-1.2706352835918038,-0.950434633373426,-0.1728128218282027,-0.7379040599810318,-0.4827515020129245,-0.9378965530224044,0.1266047368093904,-0.2995038599197663
KEGG_MEDICUS_ENV_FACTOR_BENZO_A_PYRENRE_TO_CYP_MEDIATED_METABOLISM,-0.1587795653910743,-0.1421792279621886,-0.0499333521167341,-0.0868620379190891,-0.2547597143333662,-0.1501200289637007,-0.1372620589150913,0.961177446631643,0.25678766866955,1.6511098262752215,0.005587357309245,-0.0226194989780925,1.5985333892375235,-0.1854107217111625,-0.2910452227279678
KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS,1.476746564497886,1.1539842687611723,0.4211635719986938,-0.4293755551163797,-2.0849703774064587,0.69554666162925,-1.33744489016992,-1.3532676519142386,-2.451557673392982,-1.7821765967673668,-0.8725827648290001,-0.0103869236702263,-2.092230207850064,0.3610767086363957,-2.198400963186099
KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY,-1.3422924777368268,-1.3859179576773646,0.3577297890544145,2.1134954839940057,0.6865075645730525,-1.241580569198025,0.5496036077362467,2.143243454102309,-0.3640582074718697,1.0669746136803384,1.3487413831325332,0.0551662500763209,2.461516195514668,-0.2897017990804607,-1.378951664275505
KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT,-0.3291318881978833,-0.3669592656683248,-0.2507163949703184,0.531218209775403,1.0751193343796777,-0.3986433055938283,-0.0683031069750432,0.3435474578828312,-0.283623882637966,-0.1078643065484937,0.3445689197852614,-0.2629565608793933,0.6807669434546166,0.1933544415680092,-0.4932507011431014
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_JNK_SIGNALING_PATHWAY,-1.3347087129085995,-1.3760946114319497,0.3752337295274409,2.1269189420281105,0.6506269920446309,-1.2282373682518302,0.5227589850447028,2.0692405830285137,-0.294009580137379,1.0947799854113536,1.3238191129262633,0.0581693468326403,2.358586179276123,-0.2987767935393917,-1.3358354506049686
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_KEAP1_NRF2_SIGNALIG_PATHWAY,-0.1498987640916937,-0.1985910077787263,-0.0611519309154251,0.1668975019962153,-0.1873283218740582,-0.1576299444450425,-0.0123331409191328,0.9688346745559798,-0.2156702442993721,1.3780936436758144,-0.0295781990421814,-0.0628221035211043,0.6623380559546138,-0.1892870031237401,-0.1874197617200944
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY,-0.3003884760925541,-0.3760517384820163,-0.1095687019941899,1.2592004408680024,-0.0740916552011933,-0.62809750140104,0.5879860882944519,0.5899565298808097,-0.3220089337977349,0.0964569577164187,-0.2293316550747565,-0.1882033854276971,0.1008828266739801,-0.1740478096879541,-0.7500618424681219
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_RAS_ERK_SIGNALING_PATHWAY,-1.339949850658212,-1.3844299192955374,0.3607651278594149,2.120781561022621,0.6968390204953716,-1.2385433789096671,0.5502858848417496,2.1467146948228653,-0.36292748322407,1.0636178412890067,1.3340488603247906,0.0450548992828437,2.2559988938774187,-0.2835616790978555,-1.3754505358033695
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N,-1.3551728290830671,-1.3981205977615556,0.3364650631501902,2.1093188863417622,0.7951362244061204,-1.2616315265824851,0.5329897595007304,2.172242698790071,-0.3827141471263206,1.0085317476942504,1.3352456239158164,0.0471826667602712,2.4628954970161,-0.2712403399129753,-1.384860072123093
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY,-1.355956598362759,-1.4047479924460786,0.3392826836351022,2.2497952332867905,0.6834889084614781,-1.2622220694423036,0.5055597921877262,2.148835948905534,-0.4191322082118834,1.0105399837191715,1.4590725321968234,0.0708254339052286,2.2275124253495644,-0.3198479689292166,-1.4237258460982347
KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY,1.4821934186413397,1.1690375108133748,0.4235398152779071,-0.4422188038004017,-2.0260717887419446,0.7187335802207382,-1.329470680944264,-1.3946491951294526,-2.54536868382904,-1.8730993065380643,-0.8571974998304536,-0.0038842862254225,-2.414850538111559,0.3857352595228761,-2.123026529155312
KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT,-0.3355574457079002,-0.3744216102523091,-0.2555836192998076,0.5445955544707782,1.0665046660040498,-0.4066577486168612,-0.0577340395571288,0.3628213919000375,-0.2508430795176335,-0.0843667303075453,0.3428034336858157,-0.2706515324725665,0.680778303174138,0.1852975227279541,-0.4630449947653872
KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION,-0.5542193493690936,-0.5944572476551493,-0.0863805967615281,1.7023945922264334,-0.2543510356405123,-0.6280306413176144,0.15934649229446,1.4668401689955142,-0.6130663102268282,0.0320693112043135,1.2027744831191425,-0.2203193015842075,0.2497933050626,-0.3479067338959904,-0.8084669734860784
KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION,-0.1438626468735259,-0.1930748229839726,0.0165551732921437,1.0725463077726487,-1.1022982397580618,-0.2360209729644891,-0.3024535912669287,0.815970343976855,-0.098167337203829,1.1675518901948083,0.4788196784809783,0.0429020288301702,0.1451017873307747,-0.448700884285202,-0.2171007128091884
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P53_MEDIATED_TRANSCRIPTION,-0.5688080309385839,-0.6182167823925216,-0.0774917779749097,1.732682376242055,-0.2458844854660414,-0.6295176612580342,0.1651411734496151,1.4300448342069176,-0.5617139047241736,0.0533503698081932,1.1888200760815286,-0.2258958860478161,0.2927928347224101,-0.3516417624423612,-0.7414372686012042
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY,0.2718338316068799,-0.0485750372372049,-0.0782589460375172,1.1205594571276702,-0.6630081789876187,-0.3901148752106882,0.3157677279620857,-0.5592749616937729,-1.1910851404533664,-0.2187039999863382,0.3059681663710217,-0.2126485208305314,-0.6332321809544323,-0.1188624757776644,-0.888662659711223
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY,-0.5137307724039772,-0.4129250703563869,-0.2482584430406751,-0.6634641384513674,1.6440748267848275,-0.1605981994063551,1.3198249248083966,0.593329171125331,0.5065935414961217,0.3852975390073524,-0.1642268478291719,-0.1387549394206663,0.2295957779000198,0.043597928901499,0.0731629702443402
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY,-0.3044789483756575,-0.3500521579187626,-0.251732307248171,0.5253114625253794,1.0549439933908364,-0.4013433761268872,-0.0909472989869753,0.320996781225994,-0.3043491194301412,-0.1229708612954316,0.3296485679016862,-0.2641696293402767,0.663998414299387,0.1852409324383665,-0.5054135007619507
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY,0.0080126464580962,-0.3100812546539001,-0.2872929447057482,1.0790335103247284,-0.3224600588348076,-0.5831319469862163,1.3803861820469263,-0.0243002098481579,-0.9746051342914536,0.1896308512742754,0.5062832301912287,-0.3873809264499183,-0.3269593919512819,-0.204942468901162,-0.719976575434842
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY,0.2328865117233594,-0.1127323899669625,-0.1083585226190944,1.1034515475105842,-0.5235315088279302,-0.4425973070680548,0.5419507428792145,-0.5024995349629386,-1.2452200782847818,-0.1413712576363942,0.3063870558224205,-0.2370604184534128,-0.6491246720176383,-0.1283589341432175,-0.9156070061417618
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION,-0.3717918535596317,-0.3903549334941843,-0.0655893986287951,1.0060008314101678,-0.0883813394555637,-0.2940630472350265,1.2585656379789891,0.1430413894206982,-0.2805196374716283,-0.1286878875672712,-0.0576235250785139,-0.1997347157444678,-0.0537545022148557,-0.2152769251740105,-0.2626328400873667
KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY,-1.353462989589325,-1.3953864255896298,0.3549314573688778,2.0817043604726417,0.7704661733482747,-1.2438656527422287,0.5951942009764305,2.119214353046441,-0.3776846957306904,1.0717033805556226,1.3290228236260233,0.0386581433426993,2.412215616555341,-0.266824083501173,-1.399338600018311
