path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
WP_10Q11_21Q11_23_COPY_NUMBER_VARIATION_SYNDROME,-0.6899499001053973,-0.7708039293485633,-0.1930106498171463,1.1640243308295275,0.9923574072341051,-0.8516495646249116,0.292111406255238,0.9668937855199884,0.6042855268121382,0.6492613607172176,0.4641736861374773,-0.3347693738669322,0.8904592061811027,0.1142785547786816,-0.9825222572311546
WP_10Q22Q23_COPY_NUMBER_VARIATION,-0.5337975123245494,-0.4695089540997086,-0.088118892205726,1.3640541074600354,-0.7803501891127395,-0.5850724268346241,-0.3821536149468896,0.9698067262957883,1.0739053038250557,2.9298713653531783,1.382661067623216,-0.243674721911189,0.0519885172217906,-0.3674523411112289,-0.1467408886477301
WP_11P11_2_COPY_NUMBER_VARIATION_SYNDROME,0.1056675028896599,-0.2842255352360368,-0.143350101262194,-0.9077575651277968,1.930321766264997,0.1274772330262102,2.43028073724148,-1.1835640496921522,-1.2779781398108063,-0.9103939768875966,-2.0466953127237133,-0.1126156192010479,-1.356893511597841,0.4483805583533587,0.3511959737587082
WP_15Q11Q13_COPY_NUMBER_VARIATION,-0.1705913081598829,-0.2122527821863796,-0.0837736819946664,-0.1458533747894736,1.1181405017105486,-0.1011631741578127,0.1415446109971388,-0.1621495578677083,-0.0366464849342014,-0.2135651089664267,-0.0814519660696175,-0.1223272447758352,-0.0421061574710071,0.2484051706529504,-0.08123600007884
WP_15Q13_3_COPY_NUMBER_VARIATION_SYNDROME,-0.0393723150148271,-0.0391481722122599,0.0440052255575873,-0.003902400320096,-0.0133166782959765,0.008043241393198,0.1104372496364218,-0.0129867348905687,0.1519392745396077,0.0572725409971225,-0.0068448123284497,-0.0392948136995499,-0.0265111571033785,-0.0476869210571692,-0.0244169833484436
WP_16P11_2_DISTAL_DELETION_SYNDROME,-0.4564862224124257,-0.8859720370047586,-0.312775795789981,0.090586502134121,1.0096947243188688,-0.3774605215346963,0.7018441378349771,2.0641548373742227,0.4977576481767231,0.5237731579824554,0.1599944508684382,0.0473775846437157,0.7135704836866427,-0.1956100398271016,0.6175978663751586
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME,-0.8298942164796859,-0.8070613204856572,-0.3871609705507531,-0.4152568524910571,3.568401876146005,-0.59340782889132,2.1674730116818544,-0.2420143045816004,-0.300488443517635,-0.5368078620762914,-0.2989121440688799,-0.2388249015610933,-0.2615289185791257,1.108586979646388,-0.4583615122502336
WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME,-0.8201484648915801,-0.7858544830575328,-0.1884518276871332,1.4521676527867673,-0.528948372727602,-0.7870656704534726,-0.2707747588764317,3.8170535249602455,0.3990496637369131,0.8163470719526283,1.483821212477158,0.0257993098011972,0.7502492461654603,-0.519634763909663,-0.7372439162113723
WP_2Q11_2_COPY_NUMBER_VARIATION_SYNDROME,-0.2708082622555265,-0.2955635058553221,-0.2507331929198906,0.1704942881985144,1.7278179937468516,-0.4278640005847797,0.2370107139880627,-0.1569767201696331,-0.4120901449140351,-0.3667525908259506,-0.228835848270327,-0.1885669078042672,-0.3751570259179399,0.5731746910822159,-0.4845525512862678
WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME,-0.9146086917648534,-0.8573250812534757,-0.171142339593117,1.2090020264575343,0.752299352411352,-0.6385088926783713,1.624692634269556,1.3098626762756038,0.1287640837228781,-0.0901708163127798,0.3188624175275942,-0.1342702657498113,0.4941264127761985,-0.144885478813523,-0.5065166623351552
WP_2Q21_1_COPY_NUMBER_VARIATION_SYNDROME,-0.5152169270408905,-0.4909354898437054,-0.1464170786553272,0.5906403664018117,0.2521336173640331,-0.4200606486068848,0.5850067424904775,0.8924638522670255,1.0245725996955977,0.5263257230113854,0.476734537217192,-0.168993010031206,0.5862906282393675,-0.2889646051085109,0.2331312697544584
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME,-1.552530027769135,-1.4772548933998266,-0.2357821869043686,1.5125364295288584,2.1190213658485915,-1.3863919524428945,2.619196287772388,1.841606737736091,0.0336008369970638,0.7276254695845212,0.7582460998799474,-0.2427703326709229,1.59029668204732,0.1178101196145196,-1.3468393994351868
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,-1.1031114042090286,-1.1045893726677192,-0.0406351674476633,1.3169596952405993,1.0620778564562536,-1.0337514743490128,0.6718464829929287,2.227673534676076,0.4369871123362898,0.873419079067425,0.8580685801756494,-0.0867274161210095,1.291559682145741,-0.1503436827839333,-1.1995132580071133
WP_5Q35_COPY_NUMBER_VARIATION,-1.6262997808446376,-1.6197710425934488,-0.1551693409983688,1.3037479551824456,2.685158498651878,-1.018531807668292,1.1901543182469243,2.0142462447403697,0.2885440792428809,0.5405283578397102,1.366150044394872,0.0866721536522496,1.651366948871238,0.2516888445806146,-0.8431186015605164
WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME,-1.2745466956848812,-1.034317280139485,0.1402789718918221,2.7737510862078008,0.1232038845769603,-0.7082185627649031,-0.3170620048584276,1.0723548128721476,0.3793969292311931,1.059895221321882,0.5662169096564369,0.4483943098406169,1.0329475971502604,-0.6239538457031677,-0.8454251748311924
WP_7Q11_23_DISTAL_COPY_NUMBER_VARIATION,-0.404859725286614,-0.5871109238416817,-0.2174204370191511,0.9438016036833736,-0.0721378772037472,-0.4259670596568561,0.1193994931394558,0.7288329639145599,0.6663126097666755,2.0326285325433986,0.650228819628131,-0.1016376738226968,0.3960514998348323,-0.2690621139229746,0.3777914139439863
WP_8P23_1_COPY_NUMBER_VARIATION_SYNDROME,-0.7180305898371594,-0.4220897829210208,-0.2065547637285221,0.7552782498856132,-0.0749315667844021,-0.7019200687940577,3.523973975397168,0.4338433475815388,-0.1287155068543817,0.7549036774376755,-0.3699129488518167,-0.3147999357366594,0.2474612489698988,-0.2706889509593291,-0.6613881444041523
WP_A_NETWORK_MAP_OF_MACROPHAGE_STIMULATING_PROTEIN_MSP_SIGNALING,-1.507729624026881,-1.5091638480825935,-0.2965930761495349,1.537118197059299,0.8579956535742679,-1.3710099396791124,1.4323720508415323,3.9557929505294087,-0.1803890294252038,0.5183845649179196,3.5538697514336244,-0.1967977603099888,3.950609207109437,-0.3528129986294302,-1.3274703633099432
WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUER_SIMONS_SYNDROME,-0.327003955542493,-0.3280476579665481,-0.0886863033499819,0.4061915469852008,-0.4030186448349156,-0.3103967895732999,1.1411674150309374,-0.1625079986976845,-0.1550625988068772,2.1350975002805583,0.0715368319663892,-0.0929270956873276,3.5805836904494077,-0.2933217427118521,-0.3624261974814395
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARS_COV_,-0.2618881660539388,-0.2641616773841327,-0.1396545412775698,0.1701616933258208,0.0835758632500768,-0.2576874311412011,2.486203873975793,-0.1257979004739415,-0.2287400439358294,-0.0265512449072093,-0.218705995617238,-0.2445142803855275,-0.1602190307957678,-0.150963119438123,-0.2531407225034552
WP_ACUTE_VIRAL_MYOCARDITIS,-1.0215794325949394,-1.0318304728574783,-0.6022603789749732,-0.3509423798376527,4.580386448142372,-0.932767323653658,2.6529190637402964,0.0315818527037827,-0.6764089735657888,-0.4492491883346669,-0.6401288332003442,-0.4533670160540296,0.0490446189583734,1.0289036265134188,-0.8333801348031314
WP_ADIPOGENESIS,-1.5866524469347951,-1.6551755942823705,-0.3014012422137835,2.8570156194726044,-0.3075975432580172,-1.6071648350945371,1.0927048707197884,5.38937250141618,-0.1301536833904937,1.0775020358446317,2.016261699494816,-0.1771642421593126,3.070015333679553,-0.935783146570383,-1.5930643475473367
WP_AEROBIC_GLYCOLYSIS,0.7613069265393977,0.5468293338464489,-0.1447725306506044,0.0652352744756389,-1.1384264557197656,0.033374312398204,-0.1425158763882447,-0.6351219047091478,-0.9439732826399037,-0.1814361292793556,-0.3381954642934616,-0.5302065596120885,-0.7903757143239202,-0.0468896037856503,-0.5926465100526854
WP_AGE_RAGE_PATHWAY,-1.2211273600316712,-1.3088938755096404,-0.1635710138525322,1.9200161470596693,1.1685806844811848,-1.3297659954651122,1.0354458542393057,2.161351327157071,0.2792140381234394,0.9418742394185352,0.7036171053704787,-0.2213535652429577,1.8216962032061392,-0.2743480364087121,-1.135282805507362
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,-0.5003881622878499,-0.4736659725780782,-0.1560256705783922,0.4144477894919037,-0.0868388730249624,-0.4121979998707301,0.3027168188875515,0.8296381527280701,0.2685929284408774,0.1284302797500217,4.985714630437091,-0.1021793755018768,0.7279413724713325,-0.1238711949092437,-0.2380595716526888
WP_ALLOGRAFT_REJECTION,-0.6532837849232687,-0.6621645988030664,-0.3476254849373718,-0.0284732938684933,-0.3655212924421421,-0.5771606560375737,7.788161642991308,-0.1808426843399709,-0.5876029380244752,-0.4102566537227995,-0.0862526093079949,-0.4526966306270644,0.4994194691816926,-0.4958239383073889,-0.7235798752631739
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY,-0.7045070703122386,-0.6183844758934656,-0.0245308071375264,2.0300214306859337,-0.2089374355730821,-0.6797795239991758,-0.1344948076317876,0.8981819362991996,-0.0200801893301966,0.8422389205848725,0.2588337650078728,-0.0716965697087249,0.9071686175347076,-0.4086195399260491,-0.4816328264924946
WP_ALTERED_GLYCOSYLATION_OF_MUC1_IN_TUMOR_MICROENVIRONMENT,-0.2753847123944524,-0.3663782354798194,-0.1186787552899537,1.2084055025905476,0.015306460696626,-0.6273114640762363,0.6828767059871474,0.3537541807800446,-0.5232792688292671,0.4719097784430039,-0.2955240098006795,-0.1900921975192586,-0.0560690557175427,-0.1337964855691056,-0.7440297002182221
WP_ALZHEIMER_39_S_DISEASE_AND_MIRNA_EFFECTS,-1.9858686028677437,-1.626655830205947,-0.1589964161826361,1.5178498090978252,1.6425989684779896,-1.1494004335853647,2.0823769662156826,2.068048467444872,3.036319185355295,1.8896595306871151,0.7330463989778014,0.2376940462155081,2.4844636687464057,-0.373603250608145,-0.4061742486183136
WP_ALZHEIMER_39_S_DISEASE,-1.9858686029697172,-1.626655830132781,-0.1589964159571473,1.5178498088265058,1.6425989685682427,-1.149400433418563,2.082376965724161,2.0680484679546884,3.0363191849827134,1.889659530233624,0.7330463990484998,0.2376940465002879,2.4844636688412622,-0.3736032505422653,-0.406174248898986
WP_AMINO_ACID_METABOLISM,1.309262537789942,0.995115754938121,0.4886345090768508,-0.2356136309438793,-2.107180525489393,0.3750926033023843,-1.5254070323401498,-1.3315999658342197,-1.527247044408019,-0.9024421065326628,-0.7238815490716677,-0.1061235484585189,-1.0329177229255924,0.1461856217851268,-1.7643962044875847
WP_AMP_ACTIVATED_PROTEIN_KINASE_SIGNALING,-0.7152510789343305,-0.6457348367603204,-0.1073159533858223,0.8449407835033131,0.1271925292083407,-0.6369360922299689,0.0436652270584313,3.0056693900689293,0.2358710166303401,0.4464018327779557,0.4406319757892284,0.0678712446483705,0.7468129519713264,-0.3291905156556158,-0.6072083944301363
