path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
APICAL_JUNCTION,-1.4830112512175389,-1.2447610670713267,-0.3967256897388678,0.8952491198508798,0.2970072446329933,-1.1460649869409738,0.3788719563195576,6.519367535013201,0.3019630337698074,0.5670690344897805,3.7150664542983214,0.1114837563740856,2.3188721518579047,-0.549208911865343,-0.8276369849894438
APICAL_SURFACE,-1.5536437003993613,-1.5622984364344867,-1.160637296259023,-1.2478559527814883,9.594425779257111,-1.4608330026387222,2.5058989119652844,-0.1316426894608939,-1.414269022065456,-0.982603810551526,-1.2757605893791817,-0.9830125647058112,-1.2409899028531153,1.5834235816341766,-1.4592715536703855
PEROXISOME,-0.6884432928091282,-0.6455689411104618,-0.5318876546896013,-0.5572254209869674,-0.6105981198081024,-0.5686827945666841,-0.443350967212715,0.3025125115929454,15.029497794550007,0.9595117263381456,0.3429345010111934,-0.4556101739440811,-0.0877002003575566,-0.5774390443057643,5.192221623546853
ADIPOGENESIS,-0.5080736871607099,-0.4873019805267061,-0.1971159714955515,0.227600337667654,-0.1299334911013896,-0.4815793200136788,0.2874479388085332,1.7050564645932125,0.4818603523252938,0.1874072564775052,1.9002770456252929,-0.0767455642936254,4.663569678689795,-0.2742407805071136,-0.3401615326382632
ANGIOGENESIS,-0.9403852096797816,-0.913889612668554,0.0279343184351315,3.027795925242172,-2.055257773968138,-0.7862972804270576,-0.9183898658362074,3.4700681859996862,0.1562529096956334,1.379310982622823,2.6597948323416625,0.1739236368027224,1.145998042267787,-1.0874977481689514,-1.2747740349771566
EPITHELIAL_MESENCHYMAL_TRANSITION,1.0857112893292262,0.8163601159119422,0.1811065923726116,-0.8464660759214082,-1.0973818986043051,0.6642428463091669,-0.6171607996520925,-1.552062260764261,-1.1628408209019934,-1.2294054696103929,-0.4419165065477009,-0.0082048982745725,-0.94928330733912,0.090367822823081,-0.3464873752791304
MYOGENESIS,-2.029012125503552,-2.1462290776812303,-0.3720025088783139,3.9326441171846698,1.1702388185742565,-1.963446775269351,1.2204251797868506,4.545159314663666,-1.3372065370219146,0.6014695204183627,2.643666572029117,-0.2659120623360473,2.98369913552653,-0.8690273076426479,-2.250274812554088
PANCREAS_BETA_CELL,-0.7664547020648493,-0.7707514977040155,0.1006686675265193,3.315563758438965,-0.6901245808987656,-0.7580513407530117,0.192242303999236,0.0347577144533125,-1.004030903722658,0.6992805498746151,0.1867559711584934,-0.0014547080700778,-0.0637199897480509,-0.6854784350340168,-0.8628808823666131
DNA_REPAIR,-0.9331322268327454,-1.013375384232644,-0.4373861818884251,0.2569654010577656,-0.8482010367003372,-0.8523396019166284,0.741416552668077,7.038253126676422,-0.5920684539304355,0.1126639913487857,2.2921895991920134,-0.0460096177194603,6.385742785024118,-0.7889515574923881,-0.8859135266871376
UV_RESPONSE_DOWN,-1.5681577782111722,-1.5404422030226466,-0.8297620436968528,-0.1406891493540065,3.003571717160809,-1.356897827608133,7.636440002523146,1.4519898654212244,-0.0069877312761855,0.3540059897262819,-0.1154506088153114,-0.6658250409584966,0.7962620583647969,-0.0917360646144849,-0.590817775924994
