"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
ADH1C,23.9477701365386,1.66911403610465,TRUE,0.839147286821705,ADH1C,0.7555966317519,0.266789895255699,0.839147286821705
KLF5,22.713850928176,1.09358315441031,TRUE,0.941860465116279,KLF5,0.538621262458472,0.179468242245199,0.941860465116279
EEF1A1,21.7209400553119,0.576909360922375,FALSE,1,EEF1A1,0.0748015043877977,0.104368932038835,1
NXPE4,21.2337942251844,1.39072224684948,TRUE,0.784883720930233,NXPE4,0.787625076577497,0.280276816608997,0.784883720930233
RPS6,21.0426328505004,0.57426287445352,FALSE,0.998062015503876,RPS6,0.100271568832254,0.106802156781418,0.998062015503876
RNF186,20.9368420388427,1.80988674783254,TRUE,0.701550387596899,RNF186,0.862348178137652,0.347408829174664,0.701550387596899
MGST1,20.8666715794577,1.01142211969104,FALSE,0.922480620155039,MGST1,0.489846663903854,0.162014976174268,0.922480620155039
GPR160,20.7158085452304,1.26745172295776,TRUE,0.790697674418605,GPR160,0.765631385369841,0.262379421221865,0.790697674418605
MLEC,20.6957682492055,1.01166713036945,FALSE,0.930232558139535,MLEC,0.617793446702613,0.206629358588033,0.930232558139535
RPL5,20.470886088182,0.794029500279458,FALSE,0.99031007751938,RPL5,0.2746816948445,0.128198695434019,0.99031007751938
RPL7,20.429677194516,0.685141089844752,FALSE,0.99031007751938,RPL7,0.189939469839282,0.116347905282332,0.99031007751938
COX7A2L,20.3762861756646,1.00902433860227,TRUE,0.897286821705426,COX7A2L,0.626369084521595,0.203874944958168,0.897286821705426
UGT2B17,20.3261593979989,1.13030453714159,TRUE,0.874031007751938,UGT2B17,0.654091939806226,0.211836542977924,0.874031007751938
EIF3L,20.2363968467362,1.10486006876725,FALSE,0.85077519379845,EIF3L,0.725889368702447,0.247742663656885,0.85077519379845
NCOA7,20.2335206774429,1.191078454782,TRUE,0.856589147286822,NCOA7,0.685185185185185,0.224137931034483,0.856589147286822
SLC25A6,20.0587108796674,0.665108965807515,TRUE,0.99031007751938,SLC25A6,0.246295136714673,0.123968947113052,0.99031007751938
CD24,20.0587108796674,0.829170294075617,TRUE,0.984496124031008,CD24,0.354818523153942,0.141071924465426,0.984496124031008
MPC2,20.0480741701006,0.930778240795626,FALSE,0.930232558139535,MPC2,0.521775197013687,0.172290021536253,0.930232558139535
PPP1R1B,20.0470709463405,0.945996174469231,FALSE,0.918604651162791,PPP1R1B,0.644159072079536,0.216240875912409,0.918604651162791
NACA,19.9976616195127,0.742549020434424,FALSE,0.974806201550388,NACA,0.284225880391748,0.127729812087354,0.974806201550388
ESD,19.9973358674351,1.04527979752096,FALSE,0.843023255813954,ESD,0.727141976576947,0.246738513896767,0.843023255813954
EDN1,19.8278724964968,1.39080052008253,TRUE,0.808139534883721,EDN1,0.681473899692938,0.2113532691333,0.808139534883721
MLXIP,19.7519406779815,0.942716376566761,TRUE,0.87984496124031,MLXIP,0.658209570957096,0.215063950734249,0.87984496124031
EBPL,19.7432690958642,1.26899772341269,FALSE,0.755813953488372,EBPL,0.802931596091205,0.287187039764359,0.755813953488372
PDHA1,19.6696821375024,0.985569686031072,FALSE,0.839147286821705,PDHA1,0.702813719449579,0.23031914893617,0.839147286821705
RPS7,19.6011622310394,0.694906433253683,FALSE,0.994186046511628,RPS7,0.224263938191689,0.121333964049196,0.994186046511628
EIF3E,19.5876837047034,0.923826093446546,FALSE,0.945736434108527,EIF3E,0.574781886165351,0.192504930966469,0.945736434108527
TRABD2A,19.5503823264199,1.2929959052831,FALSE,0.722868217054264,TRABD2A,0.81943599107324,0.295328582739509,0.722868217054264
LOC105374836,19.5503823264199,1.2929959052831,FALSE,0.722868217054264,LOC105374836,0.81943599107324,0.295328582739509,0.722868217054264
SLC44A1,19.5137698240641,0.967974715235468,TRUE,0.864341085271318,SLC44A1,0.661861614497529,0.21360153256705,0.864341085271318
GMNN,19.4000679398646,1.06414575255289,FALSE,0.823643410852713,GMNN,0.728111543981956,0.242718446601942,0.823643410852713
NDUFC2,19.336442042693,0.932485519829486,FALSE,0.918604651162791,NDUFC2,0.589685169842585,0.193075356415479,0.918604651162791
LEFTY1,19.2891109084608,1.86292263120249,TRUE,0.658914728682171,LEFTY1,0.855904877065699,0.322274881516588,0.658914728682171
MARCKSL1,19.2829263128822,0.939223046992421,FALSE,0.922480620155039,MARCKSL1,0.617903025279735,0.205172413793103,0.922480620155039
NDUFAB1,19.2595077211826,0.934276398401531,FALSE,0.918604651162791,NDUFAB1,0.567937033968517,0.18515625,0.918604651162791
C1QBP,19.1465152997674,0.943400392359184,FALSE,0.893410852713178,C1QBP,0.656062796942781,0.216839134524929,0.893410852713178
UQCRC2,19.1215430553262,0.885541443338268,TRUE,0.914728682170543,UQCRC2,0.537267080745342,0.174362763206502,0.914728682170543
ATP5MC2,19.1126877334265,0.680458983218943,FALSE,0.988372093023256,ATP5MC2,0.315734557595993,0.134600158353127,0.988372093023256
LAPTM4A,19.0978077816184,0.930439767921503,FALSE,0.872093023255814,LAPTM4A,0.651690024732069,0.210280373831776,0.872093023255814
RPS4X,19.0951795855277,0.551236010694098,FALSE,0.996124031007752,RPS4X,0.12280701754386,0.109036911327959,0.996124031007752
PEBP1,19.0848326027738,0.831027776524509,FALSE,0.947674418604651,PEBP1,0.489715354248909,0.166044142614601,0.947674418604651
NDUFB5,19.0529335885055,0.972780676088368,TRUE,0.858527131782946,NDUFB5,0.65136859436098,0.207299953205428,0.858527131782946
TOMM20,18.9531949896286,0.88453410503568,FALSE,0.881782945736434,TOMM20,0.665978956055292,0.219382835101254,0.881782945736434
CD99,18.9455985671093,0.872877955088278,FALSE,0.868217054263566,CD99,0.664812525751957,0.215903614457831,0.868217054263566
CIAO2A,18.9320363090907,1.05970657986274,FALSE,0.792635658914729,CIAO2A,0.729204986715716,0.235870818915802,0.792635658914729
KRTCAP3,18.9044217109724,1.04659223847761,FALSE,0.812015503875969,KRTCAP3,0.71431497030514,0.230981256890849,0.812015503875969
NRARP,18.8750705433648,1.02028426536163,FALSE,0.796511627906977,NRARP,0.724596197096708,0.233788395904437,0.796511627906977
AGR3,18.855340257679,0.861013532177889,FALSE,0.926356589147287,AGR3,0.493573797678275,0.163642588154742,0.926356589147287
PHB2,18.8429749096424,0.85299756589869,FALSE,0.903100775193798,PHB2,0.612903225806452,0.199315654405475,0.903100775193798
ATP5F1A,18.8082098357655,0.801255858219114,FALSE,0.945736434108527,ATP5F1A,0.466971333610303,0.159790438768828,0.945736434108527
SUCLG1,18.803060407063,0.844264187024149,FALSE,0.924418604651163,SUCLG1,0.49720207253886,0.16431277988288,0.924418604651163
ADD3,18.7437124172875,0.99436145391343,TRUE,0.751937984496124,ADD3,0.770655270655271,0.256105610561056,0.751937984496124
TMEM98,18.7075475783015,1.08779649590843,FALSE,0.784883720930233,TMEM98,0.730038799264856,0.234510712217719,0.784883720930233
FAM120A,18.7071766328447,0.91534839399261,TRUE,0.85077519379845,FAM120A,0.659675097676332,0.209646609360076,0.85077519379845
TOMM22,18.7027506447421,0.933796342433732,FALSE,0.846899224806202,TOMM22,0.694758478931141,0.227367325702393,0.846899224806202
LRATD1,18.6910180107763,0.914058342053589,FALSE,0.804263565891473,LRATD1,0.730304890525885,0.239469128678592,0.804263565891473
DMAC1,18.656617163989,0.879347488118371,FALSE,0.846899224806202,DMAC1,0.688386433710175,0.223758320532514,0.846899224806202
UQCRFS1,18.586460598442,0.853436276119498,TRUE,0.914728682170543,UQCRFS1,0.503105590062112,0.164345403899721,0.914728682170543
MRPS35,18.5628544055281,0.939485736590849,FALSE,0.798449612403101,MRPS35,0.732106339468303,0.239256678281069,0.798449612403101
CFTR,18.4792603484502,1.49012887611577,TRUE,0.633720930232558,CFTR,0.869145728643216,0.334355828220859,0.633720930232558
MTCH2,18.4544936804038,0.975114766481434,FALSE,0.819767441860465,MTCH2,0.672268907563025,0.20919881305638,0.819767441860465
