"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
PHGR1,23.7305982334889,0.547359643584311,FALSE,0.995555555555556,PHGR1,0.032829373650108,0.130485436893204,0.995555555555556
ATP5F1D,23.6947611145796,0.608099237077283,TRUE,0.924444444444444,ATP5F1D,0.140444634459171,0.134337997847147,0.924444444444444
PIGR,22.9027971223209,0.660957856539364,TRUE,0.961481481481482,PIGR,0.200945626477541,0.148614609571788,0.961481481481482
CA1,22.3378910626392,1.26392090756406,TRUE,0.813333333333333,CA1,0.563854407742478,0.209382151029748,0.813333333333333
KRT19,22.2858741820823,0.784299990564891,FALSE,0.925925925925926,KRT19,0.228779131922172,0.147684310018904,0.925925925925926
S100A6,21.9180669306878,0.396382218284855,FALSE,0.991111111111111,S100A6,0.0239585581696525,0.128876902330957,0.991111111111111
ELF3,21.2227020210862,0.663109392666682,FALSE,0.971851851851852,ELF3,0.183814033577271,0.147482014388489,0.971851851851852
CLDN4,20.6992355980841,0.566071280301452,TRUE,0.968888888888889,CLDN4,0.170826161790017,0.145075421472937,0.968888888888889
STARD10,19.5894434277166,1.09232722472253,TRUE,0.797037037037037,STARD10,0.442695214105793,0.168493579705606,0.797037037037037
SELENBP1,19.4222058596179,0.885007309669652,FALSE,0.84,SELENBP1,0.401478352692714,0.166715671861217,0.84
ELOB,19.2229889457691,0.612702152301317,TRUE,0.872592592592593,ELOB,0.182898366221091,0.132657657657658,0.872592592592593
C19orf33,18.6772676722277,0.760289059351429,FALSE,0.860740740740741,C19orf33,0.288074560474476,0.147387113140538,0.860740740740741
RRBP1,18.426781584472,0.947858936578445,TRUE,0.805925925925926,RRBP1,0.368011769651114,0.153196282737257,0.805925925925926
KRT18,18.0865399077581,0.420902200832939,FALSE,0.955555555555556,KRT18,0.143225252308353,0.13915857605178,0.955555555555556
NDUFB7,18.0654801009399,0.622249225734777,TRUE,0.854814814814815,NDUFB7,0.21037037037037,0.133936861652739,0.854814814814815
SLC26A2,17.8237314174444,0.953474757577677,FALSE,0.792592592592593,SLC26A2,0.538284036081393,0.195540935672515,0.792592592592593
CHCHD10,17.3021541879297,0.440825131332462,TRUE,0.871111111111111,CHCHD10,0.174162070428511,0.131220709663022,0.871111111111111
CA2,17.1022832250424,0.810908029273207,FALSE,0.841481481481482,CA2,0.444655682298268,0.177666562402252,0.841481481481482
IER3,16.7720157472174,0.706312150199343,TRUE,0.856296296296296,IER3,0.311176968670618,0.150835073068894,0.856296296296296
CTSD,16.5998363022853,0.85720275847107,FALSE,0.798518518518519,CTSD,0.355238295192106,0.149307479224377,0.798518518518519
RND3,16.2068851181256,1.29253210241201,TRUE,0.672592592592593,RND3,0.576320132013201,0.181020733652313,0.672592592592593
FABP1,16.1003982169732,0.554110803731612,FALSE,0.980740740740741,FABP1,0.129956896551724,0.140881038518834,0.980740740740741
JUND,16.0878186639288,0.736277980598501,TRUE,0.837037037037037,JUND,0.274857504749842,0.14125,0.837037037037037
CDHR5,16.0720607036393,1.09871606942932,FALSE,0.694814814814815,CDHR5,0.590109662735361,0.191428571428571,0.694814814814815
ASL,15.959990291669,1.16420460292421,TRUE,0.68,ASL,0.513731158372909,0.163113006396588,0.68
NDUFS7,15.8889108980458,0.745305708122012,TRUE,0.788148148148148,NDUFS7,0.330607966457023,0.142818791946309,0.788148148148148
CYBA,15.6509266255324,0.553287422261983,TRUE,0.837037037037037,CYBA,0.217437196537893,0.132256554307116,0.837037037037037
S100A14,15.2595778329886,0.575937449962021,FALSE,0.841481481481482,S100A14,0.291719476130123,0.144861004845703,0.841481481481482
ARL14,14.9056961893514,1.14713938713812,TRUE,0.671111111111111,ARL14,0.548360486698288,0.171396140749149,0.671111111111111
HEXIM1,14.7676430228611,1.11546731393792,FALSE,0.671111111111111,HEXIM1,0.572076716848835,0.179193037974684,0.671111111111111
ROMO1,14.6291764004282,0.758243625992638,TRUE,0.76,ROMO1,0.349342242639382,0.141361256544503,0.76
NAPRT,14.3261061062476,1.09631874244925,TRUE,0.644444444444445,NAPRT,0.538935689336347,0.162374020156775,0.644444444444445
DSP,14.2469893656727,1.13717589322635,TRUE,0.666666666666667,DSP,0.512572135201979,0.159857904085258,0.666666666666667
ATP5ME,14.112379370135,0.442536136228148,TRUE,0.838518518518519,ATP5ME,0.198057432432432,0.129697525206233,0.838518518518519
GPR15LG,14.0684620749514,0.701141529112517,FALSE,0.742222222222222,GPR15LG,0.385128098312852,0.14509122502172,0.742222222222222
MYH14,14.0237906583741,1.25509473571235,TRUE,0.61037037037037,MYH14,0.623312883435583,0.182786157941437,0.61037037037037
UQCRC1,13.998702765975,0.755932361608799,TRUE,0.734814814814815,UQCRC1,0.372867249271744,0.141310541310541,0.734814814814815
AMN,13.8664221726182,0.924562563472564,FALSE,0.693333333333333,AMN,0.48158874637981,0.157363819771352,0.693333333333333
SFN,13.8126245515577,0.776728928670038,FALSE,0.746666666666667,SFN,0.422676115047937,0.153940134392181,0.746666666666667
ND5,13.7891842639814,0.405600157300649,TRUE,0.88,ND5,0.188402718776551,0.134541336353341,0.88
MICOS13,13.685079856293,0.760630131677491,TRUE,0.724444444444444,MICOS13,0.39081653854145,0.142940660625548,0.724444444444444
KRT8,13.5736329863686,0.333350534876362,FALSE,0.967407407407407,KRT8,0.104753710475371,0.135617860851506,0.967407407407407
EZR,13.5578078507826,0.662260752917369,TRUE,0.78962962962963,EZR,0.304885720276788,0.138513513513514,0.78962962962963
SAT1,13.027221182139,0.516124671510528,FALSE,0.887407407407407,SAT1,0.204337656814799,0.137986639023267,0.887407407407407
H4C3,13.0088318923328,0.894877631510711,FALSE,0.681481481481482,H4C3,0.537794299876084,0.170496664195701,0.681481481481482
TMSB10,12.9473471306612,0.208791574290559,FALSE,0.980740740740741,TMSB10,0.0275862068965517,0.127947429454967,0.980740740740741
AREG,12.9223230715256,0.599294067830478,TRUE,0.823703703703704,AREG,0.366835229667088,0.156135916877282,0.823703703703704
NDUFA13,12.9178367411757,0.44823964404441,TRUE,0.8,NDUFA13,0.214405711885762,0.126138752627891,0.8
LGALS2,12.824572384548,1.15531492601798,TRUE,0.564444444444444,LGALS2,0.668563300142248,0.189363817097416,0.564444444444444
HSD11B2,12.7528434956215,0.863188758423844,FALSE,0.657777777777778,HSD11B2,0.512968299711816,0.158007117437722,0.657777777777778
COX6B1,12.5692185563889,0.302719920460196,FALSE,0.860740740740741,COX6B1,0.163948316034738,0.128312720848057,0.860740740740741
BTG1,12.4648570833515,0.529951273345214,FALSE,0.848888888888889,BTG1,0.263269190103616,0.141237367512941,0.848888888888889
CSKMT,12.4398758605427,1.14552827132421,FALSE,0.551111111111111,CSKMT,0.704868154158215,0.203612479474548,0.551111111111111
MAFB,12.3838521286632,1.47278090498267,FALSE,0.426666666666667,MAFB,0.873155165536498,0.311688311688312,0.426666666666667
TENT5A,12.3798962456023,1.31752678707017,TRUE,0.554074074074074,TENT5A,0.659496753246753,0.182261208576998,0.554074074074074
CDC42EP5,12.3682183601841,0.714595503893378,FALSE,0.691851851851852,CDC42EP5,0.429369183040331,0.144761314321141,0.691851851851852
SERF2,12.35372851584,0.19160051532823,FALSE,0.931851851851852,SERF2,0.066766531136315,0.126052104208417,0.931851851851852
SPAG9,12.2337186361534,1.30694688472019,TRUE,0.557037037037037,SPAG9,0.653877385302477,0.180682364247958,0.557037037037037
TLE5,12.2149039359238,1.01154858860173,TRUE,0.622222222222222,TLE5,0.515772224498157,0.150862068965517,0.622222222222222
TLE4,12.0888588715129,1.26230851563891,TRUE,0.537777777777778,TLE4,0.697712087467099,0.195581896551724,0.537777777777778
NDUFS6,11.9070476110177,0.547923302515443,TRUE,0.748148148148148,NDUFS6,0.31311236189285,0.132894736842105,0.748148148148148
GPA33,11.8945813868037,0.953290945990258,FALSE,0.619259259259259,GPA33,0.567977067977068,0.165348101265823,0.619259259259259
ADIRF,11.831432659291,0.716239278366474,FALSE,0.696296296296296,ADIRF,0.456953642384106,0.151906916612799,0.696296296296296
TPRN,11.7504826446394,1.46464043970066,TRUE,0.46962962962963,TPRN,0.770110330992979,0.216678058783322,0.46962962962963
NDUFB10,11.6786450692803,0.525752330742147,TRUE,0.745185185185185,NDUFB10,0.315482392165034,0.132787750791975,0.745185185185185
CKB,11.5664290315423,0.34591171096784,FALSE,0.875555555555556,CKB,0.230948843133093,0.140246796392976,0.875555555555556
RPL28,11.5264350104068,0.183203423582604,FALSE,0.985185185185185,RPL28,0.019409100711667,0.127590176515733,0.985185185185185
COX5B,11.5118955240494,0.252881447827969,FALSE,0.899259259259259,COX5B,0.135463258785942,0.13009001285898,0.899259259259259
CD24,11.4404792650567,0.469663506181392,FALSE,0.823703703703704,CD24,0.358407079646018,0.154401555123577,0.823703703703704
POLR2L,11.4178786265378,0.464106920244682,FALSE,0.786666666666667,POLR2L,0.252986795221128,0.12967032967033,0.786666666666667
ACADVL,11.4124514108072,0.61974202907332,TRUE,0.728888888888889,ACADVL,0.362577962577963,0.138279932546374,0.728888888888889
ACTN4,11.3390590403771,0.787459400651897,TRUE,0.677037037037037,ACTN4,0.426625386996904,0.141267387944359,0.677037037037037
KRT20,11.2939349270932,0.620972593563045,FALSE,0.711111111111111,KRT20,0.550601410203235,0.181337363052512,0.711111111111111
H2BC8,11.2643371645688,1.09963828334665,FALSE,0.48,H2BC8,0.785857774206509,0.233093525179856,0.48
MUC12,11.1764470234077,0.947659921060416,FALSE,0.598518518518519,MUC12,0.583911800734994,0.165438165438165,0.598518518518519
LMNA,11.0757417268061,0.456177362074955,FALSE,0.807407407407407,LMNA,0.270128232079041,0.135673388100573,0.807407407407407
BSG,10.9238596399811,0.450848048768891,FALSE,0.802962962962963,BSG,0.302100840336134,0.140269151138716,0.802962962962963
AURKAIP1,10.8795767170825,0.522881536602777,TRUE,0.724444444444444,AURKAIP1,0.312902555578641,0.12881981032666,0.724444444444444
MRPL12,10.6583248258709,0.664760411340811,FALSE,0.675555555555556,MRPL12,0.444077589764754,0.144761904761905,0.675555555555556
CES2,10.5495674843546,0.717223062712361,FALSE,0.653333333333333,CES2,0.51594322155935,0.157838224767359,0.653333333333333
CLDN3,10.514208480545,0.291559912291887,FALSE,0.900740740740741,CLDN3,0.165956540264167,0.134424054830864,0.900740740740741
MAP2K2,10.1199900438036,0.92541590336911,TRUE,0.576296296296296,MAP2K2,0.536332179930796,0.145856767904012,0.576296296296296
PCK1,10.0699554496014,0.562650438773333,FALSE,0.72,PCK1,0.45328073089701,0.155819172811799,0.72
ATP5IF1,9.88673338924536,0.365512233653114,TRUE,0.773333333333333,ATP5IF1,0.250209205020921,0.127131027764247,0.773333333333333
KLF6,9.86597757049306,0.422671672026846,FALSE,0.805925925925926,KLF6,0.289617486338798,0.138634046890928,0.805925925925926
SCAND1,9.86467788487693,0.650936440461855,TRUE,0.668148148148148,SCAND1,0.405895691609977,0.135313531353135,0.668148148148148
MVP,9.71432265451589,0.740737467848916,FALSE,0.616296296296296,MVP,0.496111338518215,0.144544822793607,0.616296296296296
SOX4,9.67791938297233,0.821133980072751,FALSE,0.574814814814815,SOX4,0.598290598290598,0.164267569856054,0.574814814814815
TRPM4,9.52586509824026,1.11519975806632,TRUE,0.50962962962963,TRPM4,0.63493344090359,0.159702878365831,0.50962962962963
MISP,9.39058807455702,0.643859270372338,FALSE,0.653333333333333,MISP,0.459781937872866,0.143788718617542,0.653333333333333
PPDPF,9.36473681083976,0.239501964672544,FALSE,0.863703703703704,PPDPF,0.140495867768595,0.125673636559603,0.863703703703704
EDF1,9.29698235264568,0.257714958942163,FALSE,0.811851851851852,EDF1,0.182583087925957,0.123590437528191,0.811851851851852
BLOC1S1,9.19863370160335,0.45919270150369,FALSE,0.73037037037037,BLOC1S1,0.307132459970888,0.128888888888889,0.73037037037037
SDCBP2,9.12682274184512,0.679432787263139,FALSE,0.594074074074074,SDCBP2,0.596000816159967,0.168416631667367,0.594074074074074
SLC26A3,9.12345532345615,0.26508543589105,FALSE,0.656296296296296,SLC26A3,0.627495369417576,0.196626719928984,0.656296296296296
CLDN7,9.11264110865319,0.366057442766755,FALSE,0.837037037037037,CLDN7,0.274646400675533,0.141214696325919,0.837037037037037
PYCARD,9.07813547421855,0.755296829030183,TRUE,0.562962962962963,PYCARD,0.577610727346607,0.154534363562424,0.562962962962963
HSPB1,8.89173529748195,0.4148936367755,FALSE,0.765925925925926,HSPB1,0.320376175548589,0.137171663571239,0.765925925925926
ATP5F1E,8.85048742190561,0.176198411768339,FALSE,0.848888888888889,ATP5F1E,0.122224571791076,0.121295512277731,0.848888888888889
CYC1,8.83333515513005,0.400704380701876,TRUE,0.743703703703704,CYC1,0.334791666666667,0.135859269282815,0.743703703703704
SMIM22,8.77073034189716,0.334010298311568,FALSE,0.8,SMIM22,0.282864342713146,0.13653603034134,0.8
ABCC3,8.76206619755196,1.10110866148001,TRUE,0.485925925925926,ABCC3,0.654000804181745,0.160078086871645,0.485925925925926
AGPAT2,8.72477165596776,0.649017443122487,FALSE,0.622222222222222,AGPAT2,0.478082752970094,0.141509433962264,0.622222222222222
NICOL1,8.69690176723271,0.671538999614933,FALSE,0.616296296296296,NICOL1,0.463160049119935,0.136887133925633,0.616296296296296
SLC44A4,8.67729793703208,0.770010133502986,FALSE,0.605925925925926,SLC44A4,0.509298998569385,0.145551601423488,0.605925925925926
HSP90B1,8.62747448499282,0.52428219285937,FALSE,0.740740740740741,HSP90B1,0.348812994585589,0.137854976564654,0.740740740740741
MUC1,8.53312639922223,1.09761433801135,TRUE,0.463703703703704,MUC1,0.696131489276408,0.171131765992346,0.463703703703704
TMEM141,8.52957162475462,0.407164202429932,FALSE,0.718518518518519,TMEM141,0.340876063940212,0.132513661202186,0.718518518518519
UGP2,8.3483835547896,0.639268586322793,FALSE,0.660740740740741,UGP2,0.438838550247117,0.140649637338379,0.660740740740741
HMGCS2,8.3387103280407,0.592492442684015,FALSE,0.632592592592593,HMGCS2,0.490461538461539,0.14668498797664,0.632592592592593
PRSS3,8.28228733007827,0.475252436534557,FALSE,0.666666666666667,PRSS3,0.46805441055235,0.148465852853844,0.666666666666667
HSPA1B,8.17422495906652,0.436607557332616,FALSE,0.718518518518519,HSPA1B,0.358521901598505,0.135664335664336,0.718518518518519
INF2,8.13157239735961,1.1203061902745,TRUE,0.466666666666667,INF2,0.672949669139763,0.161870503597122,0.466666666666667
LLGL2,8.10890493392945,0.877753349918942,TRUE,0.534814814814815,LLGL2,0.570127504553734,0.145271629778672,0.534814814814815
NDUFA1,8.1028428276958,0.29261701633803,FALSE,0.754074074074074,NDUFA1,0.252868766951805,0.124449877750611,0.754074074074074
LDLR,8.00850388960025,0.806839783130071,TRUE,0.545185185185185,LDLR,0.572557762464532,0.148566814695196,0.545185185185185
GPT,7.98764643857843,1.04354194666299,TRUE,0.434074074074074,GPT,0.727690157716111,0.176825588412794,0.434074074074074
CYSTM1,7.98364621260847,0.385423983410997,FALSE,0.705185185185185,CYSTM1,0.378574388727725,0.136978417266187,0.705185185185185
CAST,7.85981333579298,0.635185580251626,TRUE,0.616296296296296,CAST,0.449856733524355,0.134020618556701,0.616296296296296
MYO1A,7.81217908144796,1.15772387098305,TRUE,0.431111111111111,MYO1A,0.710636599481141,0.167145318782309,0.431111111111111
