"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
TMSB10,13.2681154730433,0.221403672088422,FALSE,0.957575757575757,TMSB10,0.0274089935760171,0.122149207576343,0.957575757575757
RPL21,13.0040300063254,0.285613165844705,FALSE,0.881818181818182,RPL21,0.0699152542372881,0.117055510860821,0.881818181818182
RPL41,12.7750983293384,0.122466065936441,FALSE,0.957575757575757,RPL41,0.0162740899357602,0.120933792575584,0.957575757575757
RPS24,12.4339969261034,0.294477273633468,FALSE,0.840909090909091,RPS24,0.0931114388034548,0.114197530864198,0.840909090909091
RPS12,11.5855212789631,0.24211222270044,FALSE,0.925757575757576,RPS12,0.0486037092304413,0.120417816318486,0.925757575757576
RPL31,11.431853982629,0.306096499378303,FALSE,0.824242424242424,RPL31,0.0996216897856242,0.112676056338028,0.824242424242424
RPL12,10.638346032701,0.246802811607825,FALSE,0.874242424242424,RPL12,0.0700529100529101,0.116073224703279,0.874242424242424
RPL35,10.082538748191,0.245332561586776,FALSE,0.848484848484848,RPL35,0.070856178827499,0.112766814337495,0.848484848484848
RPL13A,9.95427919102778,0.157107866045636,FALSE,0.946969696969697,RPL13A,0.0215950395552705,0.120169198231109,0.946969696969697
RPL26,9.91655233054132,0.25288831854365,FALSE,0.851515151515152,RPL26,0.10126582278481,0.116549149730402,0.851515151515152
RPS15A,9.78450166468105,0.260875032357713,FALSE,0.839393939393939,RPS15A,0.0962510530749789,0.114344685242518,0.839393939393939
RPL28,9.70500891270291,0.161843309290591,FALSE,0.956060606060606,RPL28,0.0192678227360308,0.121066768994628,0.956060606060606
RPL18A,9.32202591828207,0.181401249013258,FALSE,0.915151515151515,RPL18A,0.0506598552575564,0.119273301737757,0.915151515151515
RPS15,9.28339045587215,0.186205847817967,FALSE,0.937878787878788,RPS15,0.0316036728592782,0.120100892510671,0.937878787878788
RPS18,9.21930762945932,0.160283158895368,FALSE,0.959090909090909,RPS18,0.0209895052473763,0.121637202152191,0.959090909090909
