"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
AKAP12,16.4735172996931,5.37045135030465,TRUE,0.989795918367347,AKAP12,0.993083573487032,0.729323308270677,0.989795918367347
CALD1,16.3316206468585,5.33399717934565,TRUE,0.979591836734694,CALD1,0.997118709181713,0.864864864864865,0.979591836734694
TPM2,16.2854631839437,5.25343506501925,TRUE,0.979591836734694,TPM2,0.99212447176335,0.700729927007299,0.979591836734694
EEF1A2,16.1710461291545,5.49676126795724,TRUE,0.969387755102041,EEF1A2,0.997119262531208,0.863636363636364,0.969387755102041
CAV1,16.1597263486796,5.45896445898709,TRUE,0.969387755102041,CAV1,0.996351065872864,0.833333333333333,0.969387755102041
GTSF1,16.1472977698311,5.40305970219728,TRUE,0.969387755102041,GTSF1,0.997119262531208,0.863636363636364,0.969387755102041
NPW,16.0837032633508,5.01935002691038,TRUE,0.969387755102041,NPW,0.966775494526599,0.354477611940299,0.969387755102041
LGALS1,16.0717456314135,3.62045413075077,TRUE,1,LGALS1,0.850499615680246,0.111872146118721,1
TNNT1,15.9819783999895,5.44422830653776,TRUE,0.959183673469388,TNNT1,0.996351766513057,0.831858407079646,0.959183673469388
ARHGAP29,15.9536796355092,5.28626774614,TRUE,0.959183673469388,ARHGAP29,0.994815668202765,0.776859504132231,0.959183673469388
LOC105378858,15.9536796355092,5.28626774614,TRUE,0.959183673469388,LOC105378858,0.994815668202765,0.776859504132231,0.959183673469388
SUMO2,15.9074408660722,2.12953086600812,TRUE,1,SUMO2,0.480784012298232,0.035,1
GAMT,15.8417711981213,4.7817779441818,TRUE,0.959183673469388,GAMT,0.983678955453149,0.525139664804469,0.959183673469388
DMKN,15.7949491499085,4.49454617893369,TRUE,0.959183673469388,DMKN,0.954877112135177,0.285714285714286,0.959183673469388
RPL22L1,15.7745876470169,2.75249471798717,TRUE,0.979591836734694,RPL22L1,0.573953131002689,0.0414866032843561,0.979591836734694
RPL7,15.7660019781069,1.17151300571124,TRUE,1,RPL7,0.174865488086088,0.0223132969034608,1
HMGA1,15.7539396347646,2.51109832283771,TRUE,0.989795918367347,HMGA1,0.544092219020173,0.0392712550607287,0.989795918367347
RBP1,15.75026529878,5.13204085394816,TRUE,0.948979591836735,RBP1,0.994816663467076,0.775,0.948979591836735
DCBLD2,15.7311724461447,5.02134016838136,TRUE,0.948979591836735,DCBLD2,0.966020349395277,0.344444444444444,0.948979591836735
RPS2,15.6820493627785,0.85433779490655,TRUE,1,RPS2,0.0699461952344351,0.0198460915350344,1
LY6E,15.6814301392974,4.00624471618378,TRUE,0.979591836734694,LY6E,0.957548981943911,0.302839116719243,0.979591836734694
CDKN2A,15.652558762695,4.69492230434986,TRUE,0.948979591836735,CDKN2A,0.989057400652716,0.62,0.948979591836735
CRABP2,15.6473635292016,5.49079315879563,TRUE,0.938775510204082,CRABP2,0.99616122840691,0.821428571428571,0.938775510204082
CAV2,15.5974868927849,5.00536773221828,TRUE,0.938775510204082,CAV2,0.990403071017274,0.647887323943662,0.938775510204082
FAM3C,15.5057639317772,3.11719097130586,TRUE,1,FAM3C,0.84435049961568,0.107929515418502,1
MAGEB2,15.4972367301931,5.49800252981644,TRUE,0.928571428571429,MAGEB2,0.99904049126847,0.947916666666667,0.928571428571429
RAC3,15.487864225212,4.73852489716373,TRUE,0.938775510204082,RAC3,0.967370441458733,0.351145038167939,0.938775510204082
CST6,15.4855297729625,5.48387216708861,TRUE,0.928571428571429,CST6,0.997889080790635,0.892156862745098,0.928571428571429
GAL,15.4386450496324,5.28668407890788,TRUE,0.928571428571429,GAL,0.989445403953176,0.623287671232877,0.928571428571429
NPM3,15.4296639694472,2.99880312570203,TRUE,0.989795918367347,NPM3,0.813256484149856,0.0907390084190832,0.989795918367347
NPM1,15.4087555279651,1.89154169811946,TRUE,0.989795918367347,NPM1,0.430355427473583,0.0316786414108426,0.989795918367347
EMP3,15.3810063678235,3.1956882134281,TRUE,0.969387755102041,EMP3,0.966391396197426,0.351851851851852,0.969387755102041
PDP1,15.3694953252512,4.39904408324283,TRUE,0.938775510204082,PDP1,0.956429942418426,0.288401253918495,0.938775510204082
RBP7,15.3050321453367,5.43679368426089,TRUE,0.918367346938776,RBP7,0.996738296239447,0.841121495327103,0.918367346938776
GCSH,15.2969833609287,3.416802441656,TRUE,0.959183673469388,GCSH,0.833333333333333,0.0977130977130977,0.959183673469388
LDHB,15.2941497620562,2.41137712126967,TRUE,0.989795918367347,LDHB,0.653025936599424,0.0509721492380452,0.989795918367347
ISYNA1,15.2923657045379,3.78877046447982,TRUE,0.948979591836735,ISYNA1,0.967364177385295,0.35361216730038,0.948979591836735
NME1,15.2815505567986,2.68020430192996,TRUE,0.989795918367347,NME1,0.689145052833814,0.0565597667638484,0.989795918367347
SCD,15.2360732337013,4.09658076285189,TRUE,0.938775510204082,SCD,0.948752399232246,0.256267409470752,0.938775510204082
NT5C3B,15.2133570980941,3.67958847320771,TRUE,0.948979591836735,NT5C3B,0.928585141101939,0.2,0.948979591836735
FBXO2,15.1902939566534,4.78531040327513,TRUE,0.918367346938776,FBXO2,0.993668457405986,0.731707317073171,0.918367346938776
RPS20,15.1818357440165,1.16104873251775,TRUE,1,RPS20,0.188316679477325,0.022674687644609,1
EREG,15.1679879853263,3.99511799149323,TRUE,0.938775510204082,EREG,0.90767754318618,0.160558464223386,0.938775510204082
PCDH7,15.1481457272018,5.61807977568416,TRUE,0.908163265306122,PCDH7,0.998849031267984,0.936842105263158,0.908163265306122
IGFBP6,15.1239923506325,5.35935950667055,TRUE,0.908163265306122,IGFBP6,0.998273546901976,0.908163265306122,0.908163265306122
RDX,15.1125032032663,3.51828157220277,TRUE,0.948979591836735,RDX,0.931656747936264,0.207126948775056,0.948979591836735
