"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
CA7,12.1710195829125,5.32498849229121,TRUE,0.981818181818182,CA7,0.955792682926829,0.188811188811189,0.981818181818182
CA4,11.9699192690457,3.95718305382811,TRUE,0.981818181818182,CA4,0.790967987804878,0.0469157254561251,0.981818181818182
OTOP2,11.5165553738694,5.82188086809455,TRUE,0.927272727272727,OTOP2,0.979051609217292,0.316770186335404,0.927272727272727
BEST4,11.2817058824275,5.78799399062601,TRUE,0.909090909090909,BEST4,0.982482863670982,0.352112676056338,0.909090909090909
MT1G,11.1072392697167,2.14249522702876,TRUE,1,MT1G,0.356965885267772,0.0160396617089531,1
LYPD8,10.7107580331435,3.50189518689823,TRUE,0.927272727272727,LYPD8,0.832984193486955,0.0549568965517241,0.927272727272727
GUCA2A,10.1998215763801,2.29686749105537,TRUE,0.963636363636364,GUCA2A,0.516479329396075,0.0204554226167503,0.963636363636364
MT2A,9.82164676626582,2.0677591207563,TRUE,0.963636363636364,MT2A,0.414555153362545,0.0169545745361484,0.963636363636364
SPIB,9.78796999237247,4.29774874468816,TRUE,0.818181818181818,SPIB,0.953205250142667,0.154639175257732,0.818181818181818
MT1H,9.69056519443511,3.64732953634347,TRUE,0.854545454545455,MT1H,0.803805899143673,0.0435992578849722,0.854545454545455
TMSB10,9.55299186932674,0.581442900667143,TRUE,1,TMSB10,0.0243948923194206,0.0106300734441438,1
HES4,9.43927139460891,2.89324070427656,TRUE,0.872727272727273,HES4,0.740388275599543,0.0339943342776204,0.872727272727273
GSN,9.25116426215649,2.18336712554039,TRUE,0.927272727272727,GSN,0.612454770519901,0.0244487056567594,0.927272727272727
MDK,8.98223234018611,2.74031581128539,TRUE,0.854545454545455,MDK,0.726926736441484,0.0317139001349528,0.854545454545455
KRT8,8.3773019583128,0.691140560225932,FALSE,1,KRT8,0.0928149418715456,0.0114226375908619,1
SDCBP2,8.10101320234958,1.73988155860348,TRUE,0.909090909090909,SDCBP2,0.556169078446306,0.0209995800083998,0.909090909090909
TMEM176A,8.06016163587969,1.70337209919532,TRUE,0.854545454545455,TMEM176A,0.551665080875357,0.0195588847274241,0.854545454545455
CKB,8.03129431407871,1.26276546069083,TRUE,0.981818181818182,CKB,0.207317073170732,0.0128144280968201,0.981818181818182
CEACAM5,7.95562907639647,1.2952669220212,FALSE,1,CEACAM5,0.454926624737946,0.0188679245283019,1
GUCA2B,7.90543218188287,3.08805007774657,TRUE,0.8,GUCA2B,0.733168505135032,0.0304077401520387,0.8
MT1F,7.89293899517571,2.34211034590263,TRUE,0.8,MT1F,0.641688855077977,0.0228215767634855,0.8
