"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
LDHB,26.4628491208206,1.76130932282444,FALSE,0.992443324937028,LDHB,0.692542787286064,0.207041513399895,0.992443324937028
GGCT,25.5582055775046,1.68355816551018,TRUE,0.969773299748111,GGCT,0.739882041895465,0.231370192307692,0.969773299748111
IDH2,25.4697319645844,1.67208447190225,TRUE,0.972292191435768,IDH2,0.709723352318959,0.212906784335356,0.972292191435768
RAN,25.4304940606887,1.45687134221328,FALSE,0.992443324937028,RAN,0.544213528932355,0.149752945648043,0.992443324937028
HMGN2,25.3664902113244,1.39609673242585,TRUE,1,HMGN2,0.440366972477064,0.126352641629535,1
APEX1,25.2479499743204,1.75991731719521,TRUE,0.952141057934509,APEX1,0.793257514216085,0.270773638968481,0.952141057934509
DUT,25.1936502938436,1.74606550704989,TRUE,0.982367758186398,DUT,0.715594462540717,0.218242865137101,0.982367758186398
STMN1,24.9866705476571,1.99568916733412,FALSE,0.916876574307305,STMN1,0.839611178614824,0.314878892733564,0.916876574307305
H2AZ1,24.9548489441034,1.35441698795188,FALSE,0.997481108312343,H2AZ1,0.431308601712189,0.124293785310734,0.997481108312343
RANBP1,24.91904546175,1.55659658185139,FALSE,0.992443324937028,RANBP1,0.654849225753871,0.188697318007663,0.992443324937028
ESD,24.8369605220925,1.58679362042856,TRUE,0.967254408060453,ESD,0.71960146400976,0.217810550198525,0.967254408060453
IMPDH2,24.6849781898841,1.61527864668445,TRUE,0.972292191435768,IMPDH2,0.739625711960944,0.231692677070828,0.972292191435768
HSPD1,24.6347250980985,1.28718778923992,TRUE,0.997481108312343,HSPD1,0.447411333061557,0.127454135822337,0.997481108312343
TYMS,24.6064049061549,2.20718015622534,FALSE,0.848866498740554,TYMS,0.913393756294058,0.439374185136897,0.848866498740554
HACD3,24.5710740729102,2.03741618577011,TRUE,0.871536523929471,HACD3,0.867433414043584,0.344965104685942,0.871536523929471
C1QBP,24.5402148828525,1.51770219503686,FALSE,0.982367758186398,C1QBP,0.646579804560261,0.183443085606773,0.982367758186398
SNRPE,24.5016785621083,1.49019274408917,FALSE,0.987405541561713,SNRPE,0.668228105906314,0.193963384463137,0.987405541561713
LMNB1,24.4414318314184,2.1718394193822,TRUE,0.828715365239295,LMNB1,0.917353710034185,0.444594594594595,0.828715365239295
CNN3,24.4239589497018,1.82531108670569,TRUE,0.909319899244332,CNN3,0.798218984011334,0.265832106038292,0.909319899244332
PAICS,24.3348870869998,1.90836834655999,FALSE,0.884130982367758,PAICS,0.85215108058978,0.32409972299169,0.884130982367758
RPS6,24.1391229607201,0.681458423354187,TRUE,1,RPS6,0.0978593272171254,0.0823309829946081,1
GGH,24.1332366055302,1.65109920875688,TRUE,0.929471032745592,GGH,0.780660855463207,0.254307374224673,0.929471032745592
UBE2T,24.1291617728985,2.08633617049976,TRUE,0.831234256926952,UBE2T,0.915929203539823,0.441176470588235,0.831234256926952
PCNA,23.9714255970645,1.94245854496063,TRUE,0.886649874055416,PCNA,0.82040404040404,0.283642224012893,0.886649874055416
CCT2,23.9140882750311,1.49873873342638,FALSE,0.959697732997481,CCT2,0.731965047754521,0.224117647058824,0.959697732997481
HPRT1,23.8564201674776,1.76031191474961,TRUE,0.874055415617129,HPRT1,0.85146316851665,0.320406278855032,0.874055415617129
