"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
GUCA2A,31.2260214895374,0.815643665351195,FALSE,1,GUCA2A,0.0967543138866064,0.118661054319503,1
APOA1,30.5015584338116,1.21672158850202,TRUE,1,APOA1,0.134141331142153,0.123153734137716,1
SELENOP,30.3013727518313,1.0012918986023,TRUE,1,SELENOP,0.155916187345933,0.125930653052542,1
APOA4,29.4919677747841,1.31121962038776,TRUE,0.994932432432432,APOA4,0.262369123383289,0.140841702534672,0.994932432432432
GUCA2B,28.3554624731966,1.27490362592182,FALSE,0.974662162162162,GUCA2B,0.401597378660659,0.164904258359531,0.974662162162162
CYP3A4,28.0286892070244,1.2765620058708,TRUE,0.981418918918919,CYP3A4,0.464234474277516,0.181846635367762,0.981418918918919
GPX4,27.9600919198966,0.88996617539805,TRUE,0.989864864864865,GPX4,0.176651620845302,0.127419004131333,0.989864864864865
NA..17,27.6266329683652,2.04890054339368,TRUE,0.815878378378378,NA..17,0.850914205344585,0.394285714285714,0.815878378378378
FTL,26.3721006747178,0.412800075338785,TRUE,0.998310810810811,FTL,0.00924214417744917,0.109141274238227,0.998310810810811
ADIRF,25.8105129632976,0.675443355849203,TRUE,1,ADIRF,0.0741577649958915,0.116101196313003,1
SERPINA1,25.6691985002322,0.877628295427321,TRUE,0.994932432432432,SERPINA1,0.186409361527407,0.129393673110721,0.994932432432432
HLA.DRB1,25.5489411168428,0.928537280058021,TRUE,0.988175675675676,HLA.DRB1,0.269128205128205,0.141031822565092,0.988175675675676
ND2,25.5402809584781,0.329138243475697,TRUE,1,ND2,0.0174609695973706,0.110139534883721,1
FTH1,25.507241139716,0.382810567238655,TRUE,1,FTH1,0.00451930977814298,0.108863552776756,1
COX1,25.4546249433115,0.189753081371444,TRUE,1,COX1,0.00575184880854561,0.108983799705449,1
PHGR1,25.0656759544423,0.270800090182831,FALSE,1,PHGR1,0.000410846343467543,0.108464639061927,1
APOC3,24.4914708833277,1.03821173203072,FALSE,0.989864864864865,APOC3,0.177882642593353,0.127585456128892,0.989864864864865
DPEP1,24.1408793820734,0.745440512384176,FALSE,0.994932432432432,DPEP1,0.160952576473004,0.125962360992301,0.994932432432432
FBP1,23.7655198443119,0.981694583460311,TRUE,0.952702702702703,FBP1,0.338643790849673,0.148342977380326,0.952702702702703
C3orf85,23.4674780940616,1.03406938920746,FALSE,0.967905405405405,C3orf85,0.470431757724575,0.181271749446378,0.967905405405405
CST3,23.3126294340836,0.50797459050197,TRUE,0.994932432432432,CST3,0.0589201396017245,0.113860429151363,0.994932432432432
PPDPF,22.8744750063468,0.524120810058669,FALSE,0.993243243243243,PPDPF,0.06876026272578,0.114731707317073,0.993243243243243
LDHA,22.8476610976728,0.829233333358133,FALSE,0.969594594594595,LDHA,0.233319688907082,0.13287037037037,0.969594594594595
SAT2,22.3443255010488,0.865006165190478,TRUE,0.967905405405405,SAT2,0.293636177614078,0.142360248447205,0.967905405405405
HSD17B11,22.0755784990489,0.793815108946365,TRUE,0.964527027027027,HSD17B11,0.27183473102884,0.138223190510772,0.964527027027027
PCK1,22.0414298424018,0.848313040733009,TRUE,0.97972972972973,PCK1,0.272336065573771,0.140401839748245,0.97972972972973
ATP6,21.9990917730631,0.215495337781586,TRUE,0.996621621621622,ATP6,0.0209445585215606,0.110115714818962,0.996621621621622
TMEM37,21.9427328942109,1.04863865951977,TRUE,0.902027027027027,TMEM37,0.499187982135607,0.177940686437854,0.902027027027027
EIF1,21.6350062655481,0.395944221035252,TRUE,0.994932432432432,EIF1,0.0599466228700472,0.113970588235294,0.994932432432432
PDK4,21.6064394953656,1.10775298311223,FALSE,0.883445945945946,PDK4,0.538991290257241,0.186852447302608,0.883445945945946
IL32,21.483836394792,0.713371303120151,FALSE,0.994932432432432,IL32,0.148018887292137,0.124287824435535,0.994932432432432
APOB,21.4357461761663,0.909956081923709,FALSE,0.983108108108108,APOB,0.468224682246822,0.183249370277078,0.983108108108108
SLC7A7,21.4191433741257,1.25737000328809,TRUE,0.814189189189189,SLC7A7,0.654278826838088,0.218792555605992,0.814189189189189
ND1,21.1789830956729,0.232816423676574,TRUE,1,ND1,0.0256778964667214,0.110965323336457,1
TMEM220,21.1387864708674,1.02664208052362,TRUE,0.900337837837838,TMEM220,0.490968134767607,0.175271292338047,0.900337837837838
DNASE1,21.084231431099,0.924403490835386,TRUE,0.934121621621622,DNASE1,0.432239657631954,0.165618448637317,0.934121621621622
CDHR5,20.6943077057008,0.683494671929254,FALSE,0.996621621621622,CDHR5,0.204722792607803,0.132198073045037,0.996621621621622
GPR15LG,20.5790444416721,1.15759227014894,TRUE,0.8125,GPR15LG,0.563767824864431,0.181304183942706,0.8125
AOC1,20.5729456028773,0.817152392323234,FALSE,0.959459459459459,AOC1,0.359362224039248,0.15343057806591,0.959459459459459
PRAP1,20.5300680071779,0.564956161656577,FALSE,0.998310810810811,PRAP1,0.0519613883754364,0.113501056270405,0.998310810810811
C2orf88,20.2000424281019,1.02666539119074,TRUE,0.856418918918919,C2orf88,0.556632344033919,0.187569367369589,0.856418918918919
AMN,20.0167155097143,0.631365967391957,FALSE,0.991554054054054,AMN,0.171967986866407,0.127001298139334,0.991554054054054
DHDH,19.9101577880839,1.51128320560328,TRUE,0.682432432432433,DHDH,0.771756329113924,0.259306803594352,0.682432432432433
ALDOB,19.7886557867948,0.5982326390974,FALSE,1,ALDOB,0.0645028759244043,0.11504080839487,1
TSPAN8,19.6284209101627,0.478995971792724,FALSE,0.994932432432432,TSPAN8,0.101416546910285,0.118606524365687,0.994932432432432
CREB3L3,19.5403126560036,1.05210892619451,TRUE,0.815878378378378,CREB3L3,0.605384769941732,0.197384552513282,0.815878378378378
GLRX,19.4776706981917,0.820009696631989,TRUE,0.940878378378378,GLRX,0.388129716500102,0.156592634242339,0.940878378378378
HLA.DRA,19.3850013374415,0.649603818103937,FALSE,0.994932432432432,HLA.DRA,0.197290084171628,0.130917981773728,0.994932432432432
SLC25A5,19.3045967343022,0.529876100056558,FALSE,0.978040540540541,SLC25A5,0.152837533292358,0.122825625795503,0.978040540540541
SMIM24,19.1514425683055,0.654759900585388,FALSE,0.998310810810811,SMIM24,0.191620455945779,0.130550033134526,0.998310810810811
TPT1,19.0310556765404,0.189969289343,TRUE,0.998310810810811,TPT1,0.0123228589032656,0.109444444444444,0.998310810810811
DHRS7,18.9557660874649,0.822337088355618,TRUE,0.910472972972973,DHRS7,0.387116439748019,0.151617440225035,0.910472972972973
PSME2,18.7321027560853,0.650487189302048,TRUE,0.972972972972973,PSME2,0.237100737100737,0.133891213389121,0.972972972972973
CYP2D6,18.550678396845,1.29964636555012,TRUE,0.695945945945946,CYP2D6,0.748217115689382,0.244800950683304,0.695945945945946
ACE,18.5179200191054,0.767258494453847,FALSE,0.959459459459459,ACE,0.418438266557645,0.16642250219748,0.959459459459459
FXYD3,18.5033218041658,0.813155200886877,FALSE,0.89695945945946,FXYD3,0.453235950497058,0.16460012399256,0.89695945945946
SMPDL3A,18.1928136098258,0.965661219895425,TRUE,0.805743243243243,SMPDL3A,0.568332329921734,0.181506849315068,0.805743243243243
S100A14,18.1848247745077,0.524305972566439,TRUE,0.983108108108108,S100A14,0.147806478064781,0.122810719561089,0.983108108108108
ND3,17.664831835115,0.193554746419949,TRUE,0.996621621621622,ND3,0.0217659137577002,0.110197982816586,0.996621621621622
PMP22,17.6388274521363,0.883889836595374,FALSE,0.876689189189189,PMP22,0.493827160493827,0.171854304635762,0.876689189189189
ARL4A,17.5292742482775,0.798289378777946,FALSE,0.893581081081081,ARL4A,0.417967957817887,0.155634010002942,0.893581081081081
TMEM256,17.4971483839466,0.656262031558269,FALSE,0.949324324324324,TMEM256,0.290118415679869,0.139143352314929,0.949324324324324
TCN2,17.4902461856931,0.828981033617211,TRUE,0.866554054054054,TCN2,0.517687487366081,0.176957571576406,0.866554054054054
CYP3A5,17.4249207869194,0.650004268160023,TRUE,0.964527027027027,CYP3A5,0.257925956228268,0.13598475827578,0.964527027027027
HLA.C,17.4130162145941,0.394198394902601,FALSE,0.994932432432432,HLA.C,0.0537877232601109,0.113312812620239,0.994932432432432
CYB5A,17.2476078582207,0.51403290303106,FALSE,0.981418918918919,CYB5A,0.174420987907358,0.126057713169885,0.981418918918919
SLC26A3,17.2093651277627,0.960463757817786,FALSE,0.761824324324324,SLC26A3,0.670592932721102,0.214659685863874,0.761824324324324
RHOC,17.1465412949996,0.625917712983804,TRUE,0.95777027027027,RHOC,0.271816881258941,0.13728813559322,0.95777027027027
SRI,17.0265291362148,0.508051921978166,FALSE,0.981418918918919,SRI,0.179544988727198,0.12674520069808,0.981418918918919
KRT19,16.8930316912757,0.423884643903095,FALSE,0.994932432432432,KRT19,0.0574830630260727,0.113706563706564,0.994932432432432
CDHR2,16.8359954183665,0.792895721369468,FALSE,0.85472972972973,CDHR2,0.521396851029471,0.175877650330205,0.85472972972973
CUBN,16.6689211777596,1.36810227627116,TRUE,0.611486486486487,CUBN,0.798156139662613,0.260244428468728,0.611486486486487
TMEM59,16.6666572415341,0.522145285606631,TRUE,0.967905405405405,TMEM59,0.199713525680377,0.12778768956289,0.967905405405405
TMIGD1,16.5872746242148,0.906101585949477,FALSE,0.79222972972973,TMIGD1,0.600480865558004,0.190418189200162,0.79222972972973
PRSS3,16.5639219225129,0.552208660215836,TRUE,0.974662162162162,PRSS3,0.231005529387672,0.133194829178209,0.974662162162162
C11orf86,16.5065284422014,0.809275002015101,TRUE,0.83277027027027,C11orf86,0.573786994161466,0.188888888888889,0.83277027027027
ESPN,16.4551245928726,0.742204612513519,TRUE,0.868243243243243,ESPN,0.460574201374848,0.161533626649906,0.868243243243243
CPO,16.44519661656,0.9961420411468,TRUE,0.728040540540541,CPO,0.673294889640088,0.207810993249759,0.728040540540541
