"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
DEFA5,13.0977856895467,2.79594485311456,TRUE,0.965116279069768,DEFA5,0.109726613353171,0.0170431211498973,0.965116279069768
DEFA6,9.40774216951391,3.75929247019051,TRUE,0.755813953488372,DEFA6,0.47321594068582,0.022359821121431,0.755813953488372
REG3A,9.05840188421272,4.35822087824234,TRUE,0.686046511627907,REG3A,0.715237918903907,0.036944270507201,0.686046511627907
PLA2G2A,8.20345773586499,3.39107189186304,TRUE,0.674418604651163,PLA2G2A,0.606812291743799,0.0265811182401467,0.674418604651163
LYZ,7.76067525207376,4.66348785561437,TRUE,0.558139534883721,LYZ,0.893939393939394,0.0771704180064309,0.558139534883721
PRSS2,7.7216571036424,5.0937652154692,TRUE,0.546511627906977,PRSS2,0.916866802142989,0.0945674044265593,0.546511627906977
REG1A,7.46198814308734,0.745807292962185,FALSE,0.965116279069768,REG1A,0.140970801562209,0.0176520629519353,0.965116279069768
TFF3,6.97855033804669,0.357966651085676,FALSE,0.965116279069768,TFF3,0.0338478705597917,0.0157256536566881,0.965116279069768
ITLN2,5.71923277276912,5.53369518138667,TRUE,0.395348837209302,ITLN2,0.981017323995577,0.248175182481752,0.395348837209302
CCL24,5.27320599050252,4.45514087206963,TRUE,0.372093023255814,CCL24,0.981577008106117,0.242424242424242,0.372093023255814
OLFM4,4.7339636742113,1.1109260940262,FALSE,0.732558139534884,OLFM4,0.51343338891977,0.0234287839345482,0.732558139534884
RPL13,4.45707055077734,0.23632117940636,FALSE,0.976744186046512,RPL13,0.0225074404761905,0.0157332833864019,0.976744186046512
HNRNPH1,4.17998832625456,2.01475166380624,TRUE,0.616279069767442,HNRNPH1,0.583317921213242,0.0229835212489159,0.616279069767442
IGFBP2,4.00112716002394,3.14454124483446,TRUE,0.348837209302326,IGFBP2,0.913259668508287,0.0598802395209581,0.348837209302326
AZGP1,3.93731254621426,2.00456691441333,TRUE,0.36046511627907,AZGP1,0.910849143488672,0.0601941747572816,0.36046511627907
CTNNB1,3.82362744479903,1.76422510157225,TRUE,0.581395348837209,CTNNB1,0.583918669131239,0.0217296827466319,0.581395348837209
PIGR,3.67140932404116,1.06189695153136,TRUE,0.813953488372093,PIGR,0.228200371057514,0.016548463356974,0.813953488372093
GPX2,3.65040593622579,1.22288704533479,FALSE,0.546511627906977,GPX2,0.696286717162387,0.0277942046126552,0.546511627906977
KLK12,3.60589571848346,5.57058541102159,TRUE,0.255813953488372,KLK12,0.997241632953292,0.594594594594595,0.255813953488372
RPL10A,3.59473796681945,0.429915382498256,FALSE,0.906976744186047,RPL10A,0.139910813823857,0.0165710643722116,0.906976744186047
FKBP11,3.48069159707412,2.11843602017371,TRUE,0.36046511627907,FKBP11,0.860195247743599,0.0392405063291139,0.36046511627907
HSPB1,3.14226222200249,1.17400388510295,FALSE,0.395348837209302,HSPB1,0.815886472539624,0.0329138431752178,0.395348837209302
RRBP1,-3.00313220972431,-0.561944861598209,FALSE,0.383720930232558,RRBP1,0.444260180578589,0.0108232207281076,0.383720930232558
GPRC5A,-3.00896852323348,-2.05256755029147,FALSE,0.0465116279069768,GPRC5A,0.741568914956012,0.00282885431400283,0.0465116279069768
SLC25A11,-3.00961034368142,-0.341552495041369,FALSE,0.104651162790698,SLC25A11,0.680792515134838,0.00514579759862779,0.104651162790698
EIF3H,-3.00963787446616,0.258987384144106,FALSE,0.27906976744186,EIF3H,0.450699043414275,0.0079734219269103,0.27906976744186
CFLAR,-3.01420127337689,-2.72641651368883,FALSE,0.104651162790698,CFLAR,0.70042194092827,0.00548112058465286,0.104651162790698
NONO,-3.01468870037726,-0.930647710506082,FALSE,0.151162790697674,NONO,0.657976868000734,0.00692963752665245,0.151162790697674
ZNF664,-3.01479790195222,-2.89815352034408,FALSE,0.0813953488372093,ZNF664,0.718503576013204,0.00453955901426719,0.0813953488372093
GLUD1,-3.01608387335592,-0.575511574826034,FALSE,0.116279069767442,GLUD1,0.671926605504587,0.00556173526140156,0.116279069767442
CNOT7,-3.01743205486642,-0.841798795314883,FALSE,0.0465116279069768,CNOT7,0.740469208211144,0.0028169014084507,0.0465116279069768
TMED4,-3.01902133065636,0.212481661073914,FALSE,0.255813953488372,TMED4,0.526112541375506,0.00846479415159677,0.255813953488372
APOL6,-3.02053942313979,-4.04999971411009,FALSE,0.0581395348837209,APOL6,0.740788267644363,0.00352360817477097,0.0581395348837209
TRAK1,-3.02208430555569,-1.96227776476185,FALSE,0.0581395348837209,TRAK1,0.731622364802933,0.00340367597004765,0.0581395348837209
GCNT3,-3.02562720742864,-1.67990705174392,FALSE,0.0348837209302326,GCNT3,0.749496060106286,0.00218978102189781,0.0348837209302326
OSR2,-3.02704625836325,-0.367629371038341,FALSE,0.0930232558139535,OSR2,0.685069699192957,0.00463768115942029,0.0930232558139535
ABHD5,-3.03042941665211,-1.72509847091157,FALSE,0.0697674418604651,ABHD5,0.71965529886322,0.00390879478827362,0.0697674418604651
TMEM258,-3.03205072128053,-0.174481202099786,FALSE,0.5,TMEM258,0.297212479232047,0.0111688311688312,0.5
SMIM15,-3.03428321410196,-0.909106815199102,FALSE,0.0813953488372093,SMIM15,0.702732440858243,0.0042997542997543,0.0813953488372093
CLNS1A,-3.03501130396551,-1.1230144799878,FALSE,0.116279069767442,CLNS1A,0.677247706422018,0.00565291124929339,0.116279069767442
