path,0,1,2,3,4,5,6,7,8,9,10
WP_10Q22Q23_COPY_NUMBER_VARIATION,1.3864406913319909,-0.4479360583589774,0.8481825007118571,-0.1153104815757758,-0.7057185086634995,0.021957159882914,-2.085995716951781,-0.519466012509213,-0.8295044954554076,0.8868592455820997,0.9490493871096036
WP_11P11_2_COPY_NUMBER_VARIATION_SYNDROME,-0.5884501539393233,-0.1880228769221201,-0.475270383839427,-0.0514563697455034,-0.1657728894381219,-0.269208250707464,3.309822708418656,-0.1976043629015159,0.4055950516309999,-0.1819184732334472,-0.4555760680807333
WP_15Q11Q13_COPY_NUMBER_VARIATION,-0.6389825160220496,-0.1724137276104097,-0.6016469087422792,-0.0908501134666633,-0.1658915026880041,-0.3923111104416059,3.870591615752832,-0.2130516600901167,0.0571032977627696,-0.0691473388589902,-0.3478842923337108
WP_15Q13_3_COPY_NUMBER_VARIATION_SYNDROME,-0.3597163565490445,-0.382939602289741,-0.3638088451521151,-0.3403755250965601,-0.3605353656622285,-0.3578792764386884,4.226867214772211,-0.4118736429401041,-0.3391890773042295,-0.3689351810416497,-0.3628581055102348
WP_16P11_2_PROXIMAL_DELETION_SYNDROME,-1.3192227862412835,0.2591450114425155,-0.8393558945261903,0.1012036092009313,-1.4269170312206727,0.658914631176091,2.595559726589256,1.9587181291488536,3.228644521316515,-0.904312466184494,-0.5541425210965661
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME,-0.6058314745683566,-0.2733017248628455,-0.4148192413252537,-0.2787273427555307,-0.2927918932546654,-0.3350269735874636,4.24794465967221,-0.2630494886623444,0.0149613344814153,-0.5107801687951138,-0.4334934452341682
WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME,1.814429596987484,-0.7266713714667641,0.4462750071436693,-0.4728524045336504,-0.3092236902419153,0.1480803848684722,-2.178641949700004,-0.3970752720275162,-1.4502493304812172,1.6901030548298894,1.0883799607264726
WP_2Q21_1_COPY_NUMBER_VARIATION_SYNDROME,-0.6351540741768286,0.9053491276090218,0.247651981203041,-0.1759674596897249,-0.0981080877350339,-0.2387819982783654,0.3996882673126009,-0.1912782604208911,-0.0454706489150168,-1.0087551374772337,-0.2582987555475576
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME,-0.8123443038562539,-0.9953294744378788,-1.1325167121382518,-0.0690207447537263,-0.2070616789831906,0.3844243705187137,4.778471401125676,0.5522551044568866,1.850561734662462,-0.5327078585405153,-0.5493633410773171
WP_5Q35_COPY_NUMBER_VARIATION,2.1565011293464766,-0.7507481716947069,0.4031809744613499,-0.0033759852481959,-0.2574489001307015,0.4406577924610116,-4.136641182065212,-0.0023551864306046,-2.1213156485429328,1.7169864694972092,0.345739043736165
WP_7_OXO_C_AND_7_BETA_HC_PATHWAYS,1.1321251119042557,-0.8068371398584864,0.4424040413162605,-0.3275069936570879,-0.1755012164512086,0.2298554400963467,-1.0657200201507695,-0.1590165260269078,-0.7589451127535894,0.6108839060554107,0.3474346660322868
WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME,-1.2536227050566842,-0.2018732648535501,-1.3121305809362358,0.3431467777171463,-0.1862249531684593,1.2748296951209352,0.4156295195434353,2.858958081050705,3.433860613654769,-0.8291863302900774,-1.6343582909284835
WP_7Q11_23_DISTAL_COPY_NUMBER_VARIATION,1.669707290083736,-0.3773320834334783,0.7294928521269768,-0.5120013953126321,-0.7649375286059739,-0.5060142342535732,-1.088194290006065,-0.7269356001799772,-0.711923911749248,0.5646551840887105,0.8104800367221332
WP_8P23_1_COPY_NUMBER_VARIATION_SYNDROME,1.9252632351336776,-0.6475898553221502,0.7618147458161247,-0.4052196110427944,-0.5103580348985456,-0.3353896371513726,-1.3683424875370818,-1.1869330213467884,-2.054696860336823,1.3933855717397678,1.000586835253379
WP_A_NETWORK_MAP_OF_MACROPHAGE_STIMULATING_PROTEIN_MSP_SIGNALING,-1.5164091145047014,-0.1814025470007882,-1.137963329828677,0.1544582611275345,-0.082807014712512,0.2532665206941043,4.523331279578458,0.5807723032732319,1.4661869183352585,-0.5927904386388206,-0.6496797522586623
WP_ACETYLCHOLINE_SYNTHESIS,0.3675481787745357,-0.1121014813751787,0.1779828276001241,-0.2122851299652512,-0.1548853006936251,-0.0644692543696698,-0.1546634158862177,-0.1399047349557471,-0.2123644772944785,0.0972607583004009,0.3469079849434541
WP_ACUTE_VIRAL_MYOCARDITIS,-1.4995493967451428,0.0169894884741035,-0.8123931695553787,-0.3947026762955228,-0.3733481555160153,-0.275004241842273,6.204328433716795,0.113623550866452,1.0090467293226355,-1.304654374042849,-0.8893393596288931
WP_ADIPOGENESIS,1.9836789790896616,-0.3836320821730759,1.06615594332236,-0.8675526258991285,-0.3523708345491834,0.215369388376715,-2.687319114376757,-0.5452500395497394,-3.356193151701429,0.0016553445550969,0.6315076184567998
WP_AEROBIC_GLYCOLYSIS,0.1119614685980773,-0.353947048768472,-0.0810557947900146,-0.0398031351431208,-0.8515811369591652,0.4295354202307156,-0.3843849695693914,1.162085203589332,2.8494858291846943,0.1228155346843745,-0.4603295476144389
