path,0,1,2,3,4,5,6,7,8,9,10
GOCC_90S_PRERIBOSOME,-0.8692015317140293,0.52185557473222,-0.3313915099294525,-0.124667525328739,-0.2376979489653473,0.4406222091213702,0.1483353873790786,1.2265258816620743,2.0339538037157707,-1.041132155236479,-0.6803561756990927
GOCC_9PLUS2_MOTILE_CILIUM,2.9655272670223187,-1.1364689113584376,0.3604389530280476,-0.5435718334494491,-0.6193715537486375,-0.5684061407992915,-1.4582804255540576,-1.4762589917977609,-1.9585579432282807,3.220035333883013,0.1242915734488872
GOCC_A_BAND,-0.243849986542617,0.0028639271318043,-0.1657657190938421,0.343215254156448,0.0117124405280356,-0.0086813978230969,0.073776692718015,0.0953681923985034,0.6125671108071967,-0.0007946531874668,-0.2330024188568503
GOCC_ACTIN_BASED_CELL_PROJECTION,3.977554630453745,-1.19172959184053,1.4320525544397795,-1.122015233267601,-1.309336235016839,-0.5749366057016623,-3.459021923865848,-1.2971843261364782,-2.231227507156058,1.5624279444644784,1.4875978445451852
GOCC_ACTIN_CYTOSKELETON,4.9008643300759385,-1.2007063403010214,2.137945874799923,-1.2470585990483083,-0.7905981420764988,-0.4853593272326854,-6.879674740668871,-1.5490648703496124,-4.507144684228814,2.8826268170860865,1.937004773655504
GOCC_ACTIN_FILAMENT_BUNDLE,2.748597185399132,-0.9980647363151608,0.8275825699897871,-0.994514108263294,-0.6189218106803603,-0.2626224501002049,-2.038267888854073,-0.7521530395041989,-2.1474066558178144,1.376355827022933,0.7690966820795012
GOCC_ACTIN_FILAMENT,-1.659891904122026,-0.0220491305678671,-1.0284038413211274,0.0966235959390429,-0.3367284103022798,-0.371911227205654,6.202161639693624,-0.0027486672664425,1.7268952304291152,-1.1759086633642424,-0.8247772411361208
GOCC_ACTOMYOSIN,2.525365789787372,-0.9459214058865216,0.8923269194095362,-0.9249478553951572,-0.632995378780424,-0.3329277995000573,-1.7318105918750408,-0.7896153047534445,-2.035111664505293,1.3595455093667008,0.8380901507357358
GOCC_ADHERENS_JUNCTION,2.8801025580655764,-0.8429000922192708,1.4816706550048095,-1.295942826837344,-0.5360749299124292,-0.0553214393020196,-3.1490355243850234,-0.9826121065068606,-2.776866364138221,0.5632715880514705,1.2826096684398067
GOCC_AGGRESOME,0.3585385782852437,0.452955392581884,0.4647049264400591,-0.6641600288693038,-0.2908055710454911,-0.2075200855268372,-0.5380672067837279,0.33769205739875,-1.407721728084348,-0.9366599908395008,-0.1873938387330982
GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX,-0.5626861420361484,-0.5519388172334366,-0.5549859642499112,-0.5160632675153408,-0.5537906042768805,-0.5436152998679719,6.350545503368624,-0.5522821158116984,-0.5580604201548919,-0.5410579249695748,-0.5693040473660453
GOCC_ALVEOLAR_LAMELLAR_BODY,-0.0732921632104373,-0.105350243283041,-0.1086996518158987,-0.0005665543905936,-0.0841939148863827,0.0604696231227726,0.2466222470906294,0.3522598842444624,0.2190847996626628,-0.0805456846757135,-0.135535784024272
GOCC_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX,-0.5488423579006251,-0.0591878615261729,-0.265771051673389,-0.1204411359113185,-0.0141293874273464,0.6299975057622684,-0.1395191018783703,1.2273335420943254,1.901829349747839,-0.7947043932857994,-0.5866269542064159
GOCC_AMPHISOME_MEMBRANE,1.3363422847894464,-0.7031028919291968,-0.1789457937875168,-0.403848448651876,-0.2907724314643059,0.0337479385288247,-0.5661666810540054,-0.2594122447660485,-0.3302059082954546,2.105397718142499,0.9177621207779352
GOCC_AMPHISOME,1.3300956751350637,-0.6677139374989912,-0.1069193911199286,-0.4600345393835542,-0.2841486596282789,0.0168712106686042,-0.5649709489044844,-0.3211154047940304,-0.3917894220378168,2.033194552030253,1.0164439274564985
GOCC_ANAPHASE_PROMOTING_COMPLEX,-0.5199957804269462,0.606441991643528,-0.3999371976062402,0.0323950749975442,-0.0726261573631971,-0.229829017494513,-0.2504190268604054,1.030984010364967,1.841983724790647,-0.6098290617647031,-0.4560884506239608
GOCC_ANCHORING_JUNCTION,-9.198633952899698,2.93464890475012,-3.0889686281847686,2.293195573803544,1.4295619510905562,2.5343191011988435,7.208126972418416,4.51310201371189,8.536578848021014,-8.078788715140586,-3.5412839536782976
GOCC_APICAL_CORTEX,2.0069599417634496,-0.7539770965879805,0.7654068364901128,-0.1859664339891941,-0.9983857531798068,-0.2395225799793245,-1.589835656169539,-0.8788188615116789,-1.743423493915599,2.128780246635491,0.8977734642548052
GOCC_APICAL_DENDRITE,-0.3340656125915639,0.2053847398066495,-0.0834091822546599,-0.0387684227663414,-0.1406558013904021,-0.0309951600963074,0.5817954990281939,-0.0775973176910307,1.7120424084714545,-0.452953526266185,-0.2061407861901212
GOCC_APICAL_JUNCTION_COMPLEX,3.05908620252006,-1.0397687026438618,1.369442766354474,-1.323497270770387,-0.6088887682768949,0.1749083774074773,-3.255770846916,-0.8031144202141343,-3.095696942687903,0.5893493211848163,1.50557640007435
GOCC_APICAL_PART_OF_CELL,7.342449131554728,-2.426546930842825,1.3414156103037729,-2.028169163951573,-2.3407154319013386,-1.2518768175210218,-4.068442982305684,-2.5571635560900114,-4.025720098607984,4.886841885045099,3.0255219166588905
GOCC_APICOLATERAL_PLASMA_MEMBRANE,2.2993866942384265,-0.8772227976686484,1.4472073127031508,-0.7472057349986273,-0.1649977944126916,-0.078284025562919,-3.2464872767384323,-1.1481420556318245,-2.146656237012512,1.3060793202046237,1.7466489657606066
GOCC_ARP2_3_PROTEIN_COMPLEX,0.8775585374467452,-0.998465078035544,-0.621073145176253,-0.2804070131983538,-0.3370979003748149,0.2650545486083799,0.7851908414206032,0.2525744511759959,0.6925777577010347,1.8085059476200869,0.236496823735028
GOCC_ATG12_ATG5_ATG16_COMPLEX,-0.142442063505405,0.2213971464030702,0.0348560335199109,0.0252972207582265,-0.1119312005663542,-0.0672746287978428,0.0095843922878793,0.0198942752035126,-0.0273321963752091,-0.1970704171813304,0.4184567774888147
GOCC_ATP_BINDING_CASSETTE_ABC_TRANSPORTER_COMPLEX,-0.0695257828978262,0.212397656385269,0.1829223605228904,-0.0804860895892664,-0.1370324407235964,-0.0606362031764298,-0.0089136149987089,-0.0819950273921426,-0.0670159167805057,-0.2004312060793115,-0.1076047971290211
