path,0,1,2,3,4,5,6,7,8,9,10
BIOCARTA_41BB_PATHWAY,-0.1808108305265094,0.5862163402744867,0.0676748643412636,-0.7425388936074123,0.7495055118328613,0.2159018624259503,-0.8657734487294544,0.4301378956337189,-1.421640839865551,-1.1737554761371312,-0.187237315724335
BIOCARTA_ACH_PATHWAY,-0.2700832015002091,-0.1842967653187127,-0.2094950978162746,-0.1047697745186237,-0.1984151686260266,-0.1453665060814678,2.3272771534861034,-0.2463069914231634,-0.3088640861359589,-0.276586812797832,-0.2373223118789357
BIOCARTA_AKAP13_PATHWAY,-0.0134883222815322,-0.1466261833371689,0.1295712056567386,-0.2609921965527929,-0.2146171121702602,0.0155740906292345,0.884233274129299,-0.0290317905068409,0.2016835062032844,-0.4158096375433079,-0.14584244157003
BIOCARTA_AKAP95_PATHWAY,-0.3711645546895936,0.2329122619647304,-0.2738692221566862,0.1109582241008771,-0.124255087435874,-0.0619175930466561,-0.0802339778916974,0.9517002809914964,0.9191861036002298,-0.3965294271980025,-0.3338630458071152
BIOCARTA_AKT_PATHWAY,-0.3669019447927609,-0.1307628665432438,-0.3951747236906553,-0.3905181202161826,-0.1571747819430723,0.1260119242153732,2.308472178455894,0.3102699485698774,-0.0095698479990248,-0.7502404990329359,-0.3868917722233533
BIOCARTA_ALTERNATIVE_PATHWAY,-0.0600620905724196,0.2902734923787691,0.118590174273897,-0.0403541481537044,-0.2098441132504038,-0.1571347770208085,-0.1710236184776742,-0.144810800487508,1.0894769765356302,-0.277584428984918,0.3177340207011475
BIOCARTA_AMI_PATHWAY,-0.080514700568845,-0.0666855233298966,-0.0760720913581136,0.0946942253722291,0.0029318208057939,0.1222677479404054,-0.0756641835730825,0.058655699135903,0.6096739726185797,0.1221304364900986,-0.0619001858546489
BIOCARTA_ARENRF2_PATHWAY,-0.1628082094235431,0.2725786317967988,0.2319148351035123,-0.7650757280587341,0.8903173240592264,0.4938321996901381,-0.9251633415542606,0.3848963100704567,-1.605964618250372,-1.4572879188645282,-0.1972123471185175
BIOCARTA_ASBCELL_PATHWAY,-0.118097680552514,-0.1166090869360886,-0.1185941633412753,-0.1182843355034393,-0.1173415595715952,-0.1044808642393815,1.3300535900120785,-0.108247760184121,-0.0793845538204998,-0.125964689754636,-0.1241313107556062
BIOCARTA_ATM_PATHWAY,-0.4554046266587793,0.6613356697207702,-0.046344076913311,-0.688078206187756,0.6394352210046557,0.275534286580081,-0.5099869362971495,0.7439896148321969,-1.073061449099918,-1.430434226660095,-0.3455011832694177
BIOCARTA_ATRBRCA_PATHWAY,-0.4768078647501285,0.5004932130142321,-0.2553660096216677,-0.1412982428740473,-0.0773765821231262,-0.0502785265572563,-0.1016247046636541,1.089036821552331,0.6523825657367321,-0.5648298817903485,-0.4474207301039352
BIOCARTA_BAD_PATHWAY,-0.4824968108593989,-0.2038820802825836,-0.3410100826369635,-0.0406928595961999,-0.2033552151780697,0.118887468899318,2.363777798194609,0.0291096715620054,-0.0092638577913464,-0.4215876841880235,-0.3891066670332602
BIOCARTA_BARR_MAPK_PATHWAY,0.7046966177250732,-0.0704908587407228,0.7313591259089663,-0.4564756390087131,-0.2611931111762325,-0.2955491590132613,-0.5738002525007169,-0.4693714286781225,-0.4877289451166606,-0.4392557891912806,0.1035606126052747
BIOCARTA_BBCELL_PATHWAY,-0.1297010069115435,-0.1122753384688589,-0.1231625684787838,-0.1226674458517803,-0.1187615748244546,-0.1087607594781909,1.3116468443193985,-0.1099333504682,0.1709813197752398,-0.119738343086519,-0.122060107071016
BIOCARTA_BCELLSURVIVAL_PATHWAY,0.3781865522465472,0.1515227986948834,0.7381047786213921,-0.5387676749876236,0.4079117245793981,0.0902701385823704,-1.4676873079603812,-0.3614192428902096,-1.2080833559169717,-0.5868853682225609,-0.0509909481195318
BIOCARTA_BCR_PATHWAY,-0.2660765091733302,-0.1423287124751367,-0.221831752904053,0.2466278257955554,-0.4347744453042566,-0.2042864291346918,1.6796732681438105,-0.1672496842488785,0.7242177804674432,0.203825215347857,0.0593687097160417
BIOCARTA_BIOPEPTIDES_PATHWAY,0.9580723669193764,0.0666557642045901,0.7959325790317466,-0.3223272957027162,-0.2710551074476198,-0.2775903032561716,-1.9665021156411,-0.4015274038153193,-0.1654819883894292,-0.0509215298213373,0.2103259757951085
BIOCARTA_BLYMPHOCYTE_PATHWAY,-0.2704226941047154,-0.2581966073926244,-0.262493867135767,-0.2361727234105604,-0.2610065257232744,-0.2415301082451869,2.9186819240426463,-0.2510532947138711,-0.0357318258330902,-0.281272425285371,-0.281272425285371
BIOCARTA_BTG2_PATHWAY,-0.4108647902109708,0.500668887627336,0.4199544300450526,-0.7242519672334649,-0.1140236570056971,-0.150572347100192,1.7003247875752725,-0.4799321746201977,-1.4925804172738917,-0.6191342592300403,-0.15910952833035
BIOCARTA_CARDIACEGF_PATHWAY,-0.4136835100574697,0.3326149639586699,0.1250489723709867,-0.6406383752234603,0.5049142819135374,1.0593560896264789,-1.038221194582838,0.7725385288858385,-1.2736036986590005,-1.4487820089793886,-0.4435590237545838
BIOCARTA_CASPASE_PATHWAY,-0.2754828853683461,-0.4017011069485663,-0.4463148693566567,-0.3564133372842687,-0.4134396513679825,-0.3847549032624719,4.22796272802631,-0.3630320414077669,-0.2872382611832716,-0.3205738929453301,-0.0391127734701725
BIOCARTA_CB1R_PATHWAY,-0.0034686527162439,0.1484856141338614,0.236653445611248,-0.0697413470910717,-0.0792026281024288,0.0105590977826368,-0.3054882668642786,-0.0258980744693232,-0.2571318330182047,-0.2091731234265627,-0.1831933666144667
